$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
1,1,0,1,1,0,0,0,0,0,96,8731.26171875,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,1,1,2,96,6844.74316406,0,0,0,0,1,0,2,0,2,0,0
0,1,1,0,1,0,0,0,0,0,96,5847.83105469,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,1,96,5847.83007812,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,0,1,0,1,96,7730.79199219,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,0,0,0,0,0,96,4963.63720703,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,1,96,3968.96777344,0,0,0,0,0,0,2,0,1,0,0
0,0,1,0,1,0,0,1,1,2,96,5847.83007812,0,0,0,0,0,0,1,0,2,0,0
1,0,0,1,1,0,0,1,0,2,96,5867.40234375,0,0,1,0,0,0,2,0,1,0,0
1,0,1,0,1,0,0,0,1,1,96,7820.18798828,0,0,0,0,0,0,1,0,2,0,0
1,0,0,0,1,0,0,0,0,1,96,5869.2734375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,96,3966.72900391,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,1,1,96,7729.43310547,0,0,0,0,0,0,1,0,2,0,0
0,0,1,0,1,0,0,0,0,0,96,2969.29394531,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,1,96,8727.70019531,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,1,96,1972.38623047,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,2,96,3875.45117188,0,0,0,0,0,0,0,0,2,0,0
0,0,0,1,1,0,0,0,0,0,96,1996.81811523,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,1,2,96,5869.2734375,0,0,0,0,2,0,1,0,2,0,0
1,0,1,0,1,0,0,0,1,2,96,5867.23388672,0,0,1,0,0,0,1,0,2,0,0
1,0,0,0,1,0,0,0,0,0,96,4963.11865234,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,2,1,2,96,7821.53662109,0,0,0,0,2,0,2,0,2,0,0
0,1,1,0,1,0,0,1,0,2,96,5847.83789062,0,0,0,0,1,0,1,0,0,0,0
0,1,0,1,1,0,1,0,1,2,96,6824.625,0,0,0,0,1,0,0,0,2,0,0
0,1,1,1,1,0,0,0,0,1,96,6824.62939453,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,0,0,0,1,1,96,6758.875,0,0,0,0,0,0,0,0,2,0,0
0,1,1,0,1,0,1,1,1,2,96,7820.18994141,0,0,0,0,1,0,1,0,2,0,0
1,0,0,1,1,0,0,0,0,1,96,6846.06152344,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,2,2,96,8731.25878906,0,0,0,0,2,0,1,0,2,0,0
1,0,0,1,1,0,0,1,1,1,96,8731.25878906,0,0,0,0,0,0,2,0,2,0,0
1,0,1,0,1,0,0,1,0,1,96,7750.89306641,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,1,1,1,1,96,7820.19238281,0,0,0,0,2,0,2,0,2,0,0
0,1,0,1,1,0,1,1,2,2,96,8731.25195312,0,0,0,0,1,0,2,0,2,0,0
0,1,0,0,1,0,0,0,0,0,96,3966.20678711,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,1,96,4963.63720703,0,0,0,0,0,0,2,0,2,0,0
0,0,1,0,1,0,0,0,1,1,96,4850.921875,0,0,0,0,0,0,0,0,2,0,0
0,0,0,1,1,0,0,1,2,2,96,6758.875,0,0,0,0,0,0,2,0,2,0,0
0,1,0,0,1,0,1,0,1,2,96,5847.83789062,0,0,0,0,1,0,0,0,2,0,0
1,0,0,0,1,0,0,0,0,2,96,3873.41479492,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,2,96,7821.53125,0,0,0,0,1,0,2,0,2,0,0
1,1,0,0,1,0,0,0,1,1,96,7820.20849609,0,0,0,0,1,0,0,0,2,0,0
1,1,0,0,1,0,0,0,0,0,96,7820.19238281,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,2,96,6842.70117188,0,0,1,0,0,0,1,0,2,0,0
0,0,1,1,1,0,0,2,2,2,96,8640.51464844,0,0,0,0,0,0,1,0,2,0,0
0,1,0,1,1,0,0,0,2,2,96,6758.87744141,0,0,0,0,1,0,0,0,2,0,0
0,0,1,0,1,0,1,1,1,2,96,6844.73632812,0,0,0,0,2,0,1,0,2,0,0
0,0,0,1,1,0,1,0,1,1,96,4963.64013672,0,0,0,0,2,0,0,0,2,0,0
0,1,0,1,1,0,1,1,0,2,96,6844.91113281,0,0,0,0,1,0,2,0,1,0,0
