$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
1,1,1,1,1,0,0,0,0,0,100,5677.11132812,1,3,3,1,1,1
1,1,0,1,1,0,0,0,0,0,99,5378.18017578,1,3,3,0,1,1
0,1,1,1,1,0,1,1,1,1,99,5675.51953125,0,0,2,2,2,2
1,1,1,0,1,0,0,0,0,0,99,5234.36181641,1,3,3,1,0,1
1,0,1,1,1,0,0,0,0,0,99,4929.80126953,1,3,0,3,1,1
1,1,1,1,0,0,0,0,0,0,99,5231.04736328,1,3,3,1,1,0
1,1,1,0,1,0,0,0,0,1,99,4704.91699219,1,3,1,1,0,2
1,0,1,1,1,0,0,1,1,1,99,5675.37597656,1,3,0,2,2,2
0,1,1,1,1,0,0,0,0,0,99,4556.16162109,2,0,3,3,1,1
1,1,1,1,1,0,0,0,0,0,99,5675.06152344,1,3,3,1,1,1
1,1,0,1,1,0,0,0,1,1,99,5227.16162109,1,3,1,0,2,2
0,1,1,1,1,0,1,0,1,1,98,5384.74853516,2,0,2,1,2,2
1,0,0,1,1,0,0,1,2,2,98,4738.93359375,0,1,0,2,2,2
1,0,0,1,1,0,0,0,1,1,98,4928.64697266,1,3,0,0,2,2
1,0,1,1,0,0,0,0,0,0,98,4479.33105469,1,3,0,3,1,0
1,0,1,1,1,0,0,1,1,1,98,5673.26953125,1,3,0,2,2,2
0,1,1,1,0,0,1,1,1,1,98,5229.93359375,2,0,2,2,2,2
1,0,1,1,1,0,0,1,1,0,98,5482.67675781,1,3,0,2,2,1
1,1,0,0,1,0,0,0,1,2,98,3546.92480469,0,1,0,0,2,2
1,1,0,1,0,0,0,0,0,0,98,4927.43701172,1,3,3,0,1,0
0,1,0,1,1,0,0,0,1,1,98,4555.16162109,2,0,3,0,2,2
0,1,1,1,1,0,0,1,1,1,98,5299.79492188,0,0,0,2,2,2
0,1,1,1,0,0,0,0,0,0,98,4105.83203125,2,0,3,3,1,0
1,1,1,0,1,0,0,0,0,0,98,5232.56689453,1,3,3,1,0,1
1,0,1,0,1,0,0,0,0,1,98,4388.94580078,1,3,0,1,0,2
1,0,1,1,0,0,0,1,1,1,98,5229.77929688,1,3,0,2,2,2
1,1,0,1,1,0,0,0,0,1,98,4846.26123047,1,3,1,0,1,2
0,1,0,1,1,0,1,1,2,2,98,5225.41503906,0,0,2,2,2,2
1,1,1,1,1,0,0,0,0,0,98,5672.95019531,1,3,3,1,1,1
1,1,1,0,1,0,0,0,0,1,98,4702.69384766,1,3,1,1,0,2
0,1,0,1,1,0,0,0,0,0,98,3739.79492188,2,0,3,0,1,1
0,1,1,0,1,0,0,0,0,0,98,4107.53271484,2,0,3,3,0,1
0,1,0,1,1,0,1,1,1,1,98,5377.26953125,0,0,2,2,2,2
1,0,1,1,1,0,0,1,0,1,98,5298.20556641,1,3,0,2,1,2
1,0,0,1,1,0,0,1,1,1,98,5377.11621094,1,3,0,2,2,2
0,1,1,1,1,0,0,0,0,0,98,4554.98828125,2,0,3,3,1,1
1,1,0,1,1,0,0,0,1,0,98,4999.73535156,1,3,1,0,2,1
1,1,1,0,0,0,0,0,0,0,98,4750.06494141,1,3,3,1,0,0
1,1,1,0,0,0,0,0,0,1,98,4240.28808594,1,3,1,1,0,2
1,0,1,0,1,0,0,0,0,0,98,4481.02294922,1,3,0,3,0,1
0,1,1,1,1,0,1,1,0,1,98,5298.35888672,2,0,2,2,1,2
0,0,1,1,1,0,1,1,1,1,98,4928.890625,0,0,2,2,2,2
0,0,1,1,1,0,1,2,2,2,98,5673.42382812,0,0,2,2,2,2
1,1,0,1,1,0,0,0,0,0,98,5376.57666016,1,3,3,0,1,1
1,1,0,1,0,0,0,0,1,1,98,4777.29296875,1,3,1,0,2,2
1,1,1,1,0,0,0,0,0,0,98,5229.02050781,1,3,3,1,1,0
1,0,1,0,1,0,0,1,1,2,98,4209.28320312,0,1,0,2,2,2
0,1,1,0,1,0,0,0,0,1,98,4015.46508789,2,0,3,1,0,2
1,0,0,1,1,0,0,0,0,0,98,4113.28027344,1,3,0,0,1,1
0,1,1,1,1,0,1,1,1,1,98,5673.42382812,0,0,2,2,2,2
1,0,1,0,1,0,0,1,1,1,98,5233.08789062,1,3,0,2,2,2
0,1,1,0,1,0,1,1,1,1,98,5233.24121094,0,0,2,2,2,2
0,1,1,0,1,0,1,1,1,2,98,4702.8984375,0,0,2,2,2,2
1,0,1,1,1,0,0,0,1,1,98,5384.59667969,1,3,0,1,2,2
0,0,1,1,1,0,0,0,0,0,98,3176.64428711,3,0,0,3,1,1
1,1,0,0,1,0,0,0,0,1,98,4225.28808594,1,3,1,0,0,2
0,0,1,1,1,0,0,1,1,1,98,4555.25390625,0,0,0,2,2,2
1,1,0,1,1,0,0,0,1,1,98,5225.31054688,1,3,1,0,2,2
1,1,0,0,1,0,0,0,1,1,98,4778.91503906,1,3,1,0,2,2
0,1,1,1,1,0,1,1,1,0,98,5482.82958984,2,0,2,2,2,1
1,1,0,0,1,0,0,0,0,0,98,4929.11865234,1,3,3,0,0,1
1,0,1,1,1,0,0,0,0,0,98,4928.47753906,1,3,0,3,1,1
0,0,0,1,1,0,0,0,0,0,97,1761.58068848,0,0,0,0,0,1
0,1,0,1,1,0,1,1,1,0,97,5077.91308594,0,0,2,2,2,1
0,1,0,1,0,0,1,1,1,1,97,4927.02441406,0,0,2,2,2,2
0,0,1,1,1,0,1,1,1,1,97,4927.54492188,0,0,2,2,2,2
0,0,1,1,1,0,1,1,1,0,97,4629.80761719,0,0,2,2,2,1
1,0,0,1,1,0,0,0,0,0,97,4112.60742188,1,3,0,0,1,1
1,0,0,1,1,0,0,1,1,0,97,5077.75097656,1,3,0,2,2,1
1,1,0,0,1,0,0,0,0,1,97,4223.13671875,1,3,1,0,0,2
0,1,1,1,0,0,1,1,0,1,97,4851.91748047,2,0,2,2,1,2
0,0,1,1,1,0,0,0,1,1,97,3990.91308594,0,0,0,0,2,2
1,0,0,1,1,0,0,0,1,0,97,4629.55078125,1,3,0,0,2,1
0,0,0,1,1,0,1,1,2,2,97,4927.54492188,0,0,2,2,2,2
0,1,0,1,1,0,1,1,0,1,97,4958.35400391,2,0,2,2,1,2
0,1,1,1,1,0,0,0,0,0,97,4553.78564453,2,0,3,3,1,1
0,1,0,0,1,0,0,0,1,2,97,3356.58691406,0,0,0,0,2,2
1,1,0,1,0,0,0,0,1,0,97,4407.74658203,1,3,1,0,2,0
1,1,0,0,0,0,0,0,0,1,97,3746.03881836,1,3,1,0,0,2
1,0,1,1,1,0,0,1,0,1,97,5296.14013672,1,3,0,2,1,2
1,0,0,1,1,0,0,0,2,2,97,4174.15625,0,1,0,0,2,2
0,0,1,1,1,0,1,1,0,1,97,4510.23193359,3,0,2,2,1,2
0,1,1,0,0,0,1,1,1,2,97,4238.25976562,0,0,2,2,2,2
0,1,0,1,1,0,0,0,1,1,97,4553.96289062,2,0,3,0,2,2
0,1,0,1,1,0,1,1,1,2,97,4844.35742188,0,0,2,2,2,2
0,1,1,0,0,0,1,1,1,1,97,4749.36328125,0,0,2,2,2,2
0,1,1,1,1,0,1,1,1,1,97,5671.26367188,0,0,2,2,2,2
0,0,1,0,1,0,0,0,0,1,97,2940.89477539,3,0,0,3,0,1
0,1,0,0,1,0,0,0,0,0,97,3015.43310547,2,0,3,0,0,1
0,0,1,1,1,0,0,2,2,2,97,5297.78710938,0,0,0,2,2,2
1,0,0,1,0,0,0,0,1,1,97,4478.66162109,1,3,0,0,2,2
0,1,1,0,1,0,0,0,0,0,97,4106.73632812,2,0,3,3,0,1
0,1,1,0,1,0,1,1,1,1,97,5231.41210938,0,0,2,2,2,2
0,0,0,1,1,0,0,0,1,1,97,3176.26855469,0,0,0,0,2,1
1,0,0,1,0,0,0,1,2,2,97,4288.69726562,0,1,0,2,2,2
1,1,0,0,0,0,0,0,1,1,97,4289.75488281,1,3,1,0,2,2
1,0,1,0,1,0,0,0,1,1,97,4941.99072266,1,3,0,1,2,2
0,1,0,1,1,0,0,1,1,1,97,5002.16308594,2,0,3,2,2,2
0,0,0,1,1,0,1,1,1,1,97,4112.90625,0,0,2,2,2,1
0,0,1,0,1,0,1,2,2,2,97,5231.41210938,0,0,2,2,2,2
0,0,1,1,1,0,1,2,2,2,97,5671.26367188,0,0,2,2,2,2
0,1,1,0,1,0,0,0,0,1,97,4014.14282227,2,0,3,1,0,2
0,1,1,0,1,0,1,1,0,2,97,3963.90039062,0,0,2,2,0,2
0,1,0,1,0,0,0,0,1,1,97,4105.33544922,2,0,3,0,2,2
0,1,1,1,0,0,1,1,1,1,97,5227.86914062,0,0,2,2,2,2
1,1,0,0,1,0,0,0,1,2,97,3544.66894531,0,1,0,0,2,2
0,0,1,1,1,0,1,0,1,1,97,4364.39257812,0,0,2,0,2,2
0,1,1,0,0,0,0,0,0,0,97,3618.01611328,2,0,3,3,0,0
0,1,0,1,1,0,0,1,2,2,97,4929.4609375,0,0,1,2,2,2
0,1,1,1,1,0,1,1,1,0,97,5480.67724609,2,0,2,2,2,1
1,1,0,0,1,0,0,0,1,0,97,4381.24755859,1,3,1,0,2,1
0,0,1,1,0,0,1,2,2,2,97,5227.87109375,0,0,2,2,2,2
1,1,1,0,1,0,0,0,0,0,97,5230.71582031,1,3,3,1,0,1
1,0,1,1,1,0,0,1,1,1,97,5671.10058594,1,3,0,2,2,2
0,0,1,0,1,0,0,1,1,1,97,4107.11181641,0,0,0,2,2,1
1,0,1,1,1,0,0,1,0,0,97,5375.31542969,1,3,0,2,1,1
1,0,0,1,1,0,0,1,2,1,97,4464.24511719,0,0,0,2,2,2
1,1,1,0,0,0,0,0,0,0,97,4748.35986328,1,3,3,1,0,0
1,0,0,1,0,0,0,0,0,0,97,3439.05737305,1,3,0,0,0,0
0,1,1,0,1,0,1,0,1,2,97,4242.44335938,0,0,2,1,2,2
1,1,0,1,0,0,0,0,1,1,97,4775.51123047,1,3,1,0,2,2
1,0,0,1,1,0,0,0,0,1,97,4509.97558594,1,3,0,0,1,2
0,1,1,1,1,0,1,1,0,1,97,5296.30224609,2,0,2,2,1,2
1,0,0,0,1,0,0,0,1,2,97,3142.86328125,0,0,0,0,2,2
0,0,1,0,1,0,1,1,1,2,97,4387.80957031,0,0,2,2,2,2
0,1,0,1,1,0,1,0,1,1,97,4927.44824219,2,0,2,0,2,2
0,1,0,1,1,0,1,0,2,2,97,4660.71484375,0,0,2,0,2,2
0,1,0,0,1,0,0,0,1,1,97,4107.015625,2,0,3,0,2,1
1,0,0,0,1,0,0,0,0,1,97,3877.27783203,1,3,0,0,0,1
0,1,1,1,0,0,1,1,1,0,97,4924.52832031,2,0,2,2,2,0
0,1,1,0,0,0,0,0,0,1,97,3551.50292969,2,0,3,1,0,2
1,0,1,0,1,0,0,1,0,1,97,4692.60302734,1,3,0,2,0,2
1,0,0,0,1,0,0,0,0,0,97,3388.75805664,1,3,0,0,0,1
1,1,1,0,1,0,0,0,0,1,97,4700.39746094,1,3,1,1,0,2
0,1,1,1,1,0,0,0,1,1,97,5009.56201172,2,0,3,1,2,2
1,0,0,0,1,0,0,0,1,1,97,4480.33984375,1,3,0,0,2,1
1,0,1,0,1,0,0,1,1,2,97,4206.98828125,0,1,0,2,2,2
1,0,0,1,1,0,0,1,1,2,97,4334.64941406,0,1,0,2,2,2
0,1,0,1,0,0,0,0,0,0,97,3065.72924805,2,0,3,0,0,0
0,1,0,0,1,0,0,0,0,1,97,3503.93945312,2,0,3,0,0,1
1,1,1,0,0,0,0,0,0,1,97,4238.01953125,1,3,1,1,0,2
1,1,0,0,1,0,0,0,0,2,97,2797.60351562,0,1,0,0,0,2
0,0,1,0,1,0,0,0,0,0,97,2452.38452148,3,0,0,3,0,1
1,1,0,0,1,0,0,0,0,0,97,4927.87304688,1,3,3,0,0,1
1,1,0,1,0,0,0,0,0,0,97,4925.9375,1,3,3,0,1,0
1,1,0,1,1,0,0,0,0,1,97,4844.06835938,1,3,1,0,1,2
0,0,1,0,1,0,1,1,1,1,97,4480.59667969,0,0,2,2,2,1
0,1,1,1,1,0,0,1,1,1,97,5297.78710938,0,0,0,2,2,2
0,1,1,1,0,0,0,0,0,0,97,4104.77880859,2,0,3,3,1,0
1,0,1,1,1,0,0,0,0,1,97,4993.45849609,1,3,0,1,1,2
1,0,0,1,1,0,0,1,0,1,97,4958.19091797,1,3,0,2,1,2
1,0,1,1,1,0,0,0,0,0,97,4927.11572266,1,3,0,3,1,1
0,1,0,1,1,0,1,1,1,1,97,5375.64453125,0,0,2,2,2,2
1,0,0,1,1,0,0,0,1,1,97,4927.28808594,1,3,0,0,2,2
1,0,1,0,1,0,0,0,1,2,97,3738.55371094,0,1,0,1,2,2
1,1,1,1,0,0,0,0,0,0,97,5226.93408203,1,3,3,1,1,0
1,1,0,0,0,0,0,0,0,0,97,4439.14111328,1,3,3,0,0,0
1,1,0,1,0,0,0,0,0,1,97,4385.92285156,1,3,1,0,1,2
0,1,0,0,1,0,1,1,2,2,97,4777.49121094,0,0,2,2,2,2
1,0,1,0,1,0,0,1,1,1,97,5231.25,1,3,0,2,2,2
1,0,1,1,1,0,0,0,1,1,97,5382.87744141,1,3,0,1,2,2
0,0,1,1,1,0,0,1,0,1,97,4136.75146484,3,0,0,2,1,2
1,0,1,0,0,0,0,1,1,2,97,3744.46679688,0,1,0,2,2,2
1,1,1,1,1,0,0,0,0,0,97,5670.77197266,1,3,3,1,1,1
0,1,1,1,1,0,1,0,0,1,97,4993.61865234,2,0,2,1,1,2
0,0,1,1,1,0,1,2,2,1,97,5480.71191406,0,0,2,2,2,2
0,1,0,0,1,0,1,1,1,1,97,4928.69238281,0,0,2,2,2,1
1,1,0,1,1,0,0,0,0,0,97,5374.92529297,1,3,3,0,1,1
1,0,1,0,0,0,0,0,0,1,97,3924.82373047,1,3,0,1,0,2
1,0,1,1,0,0,0,0,1,1,97,4938.72216797,1,3,0,1,2,2
1,0,1,0,1,0,0,0,0,1,97,4387.46435547,1,3,0,1,0,2
0,1,1,0,1,0,1,1,0,1,97,4692.76220703,2,0,2,2,0,2
0,1,1,0,1,0,1,1,1,2,97,4700.609375,0,0,2,2,2,2
1,1,0,1,1,0,0,0,1,1,97,5223.39599609,1,3,1,0,2,2
0,1,0,0,1,0,1,1,1,2,97,4223.54492188,0,0,2,2,2,2
0,0,1,1,0,0,0,1,1,1,97,4105.43164062,3,0,0,2,2,2
0,1,1,1,0,0,0,1,1,1,97,4854.3828125,0,0,0,2,2,2
1,0,0,0,1,0,0,1,1,2,97,3704.82861328,0,1,0,2,2,2
0,0,1,1,1,0,0,1,1,0,97,4256.32080078,3,0,0,2,2,1
0,1,1,0,1,0,1,1,1,0,97,4910.68359375,2,0,2,2,2,1
0,1,0,1,1,0,0,0,0,0,97,3739.28198242,2,0,3,0,1,1
0,0,1,1,1,0,0,1,1,1,97,4554.05957031,0,0,0,2,2,2
0,1,1,1,1,0,0,1,0,1,97,4922.81787109,2,0,3,2,1,2
1,1,0,1,1,0,0,0,1,0,97,4997.18994141,1,3,1,0,2,1
0,0,1,1,1,0,0,0,0,0,97,3176.22509766,3,0,0,3,1,1
0,0,1,1,1,0,1,1,2,2,97,5383.04785156,0,0,2,2,2,2
0,1,0,1,0,0,1,1,2,2,97,4775.62304688,0,0,2,2,2,2
1,0,0,1,0,0,0,1,1,1,97,4926.86230469,1,3,0,2,2,2
0,1,0,1,1,0,0,0,0,1,97,4136.65527344,2,0,3,0,1,2
0,0,0,1,1,0,0,1,2,2,97,4554.05957031,0,0,0,2,2,2
0,1,1,0,1,0,1,0,1,1,97,4942.15136719,2,0,2,1,2,2
1,0,1,1,0,0,0,1,0,1,97,4851.75634766,1,3,0,2,1,2
0,0,1,1,0,0,0,0,0,0,97,2502.67895508,3,0,0,3,0,0
1,0,1,0,1,0,0,1,0,2,97,3468.72265625,0,1,0,2,0,2
0,1,0,1,1,0,0,0,1,0,97,4256.22460938,2,0,3,0,2,1
1,0,1,1,1,0,0,0,1,0,97,5153.69140625,1,3,0,1,2,1
0,1,1,1,1,0,0,1,1,0,97,5107.18310547,2,0,3,2,2,1
1,0,1,1,0,0,0,0,0,0,97,4478.11816406,1,3,0,3,1,0
0,1,1,1,1,0,1,0,1,1,97,5383.03955078,2,0,2,1,2,2
0,0,0,1,1,0,0,1,1,1,97,3739.421875,0,0,0,2,2,1
0,0,1,1,0,0,1,1,1,1,97,4478.91894531,3,0,2,2,2,2
1,0,1,1,0,0,0,1,1,1,97,5227.70800781,1,3,0,2,2,2
0,1,1,0,1,0,0,1,1,2,97,4400.37792969,0,0,1,2,2,2
1,0,0,1,1,0,0,1,1,1,97,5375.48242188,1,3,0,2,2,2
1,0,1,0,1,0,0,1,1,0,97,4910.52050781,1,3,0,2,2,1
0,1,1,1,0,0,1,0,1,1,97,4938.88427734,2,0,2,1,2,2
0,1,1,0,1,0,0,1,1,1,97,4857.9296875,0,0,0,2,2,2
1,0,1,0,0,0,0,1,1,1,97,4749.20019531,1,3,0,2,2,2
1,0,1,0,0,0,0,0,0,0,97,3991.34667969,1,3,0,3,0,0
1,0,0,1,1,0,0,1,2,2,97,4737.27441406,0,1,0,2,2,2
0,0,1,0,1,0,0,1,1,2,97,4014.33007812,0,0,0,2,2,2
1,0,1,1,1,0,0,1,1,0,97,5480.51611328,1,3,0,2,2,1
1,0,0,0,1,0,0,1,2,2,97,4290.39355469,0,1,0,2,2,2
1,0,1,1,0,0,0,1,1,0,97,4924.37304688,1,3,0,2,2,0
1,1,0,0,1,0,0,0,1,1,97,4777.37939453,1,3,1,0,2,2
1,0,0,0,1,0,0,1,1,1,97,4928.53027344,1,3,0,2,2,1
0,1,0,1,1,0,1,1,2,2,97,5223.50390625,0,0,2,2,2,2
1,1,0,0,0,0,0,0,1,2,97,3065.70898438,0,1,0,0,2,2
0,0,0,1,1,0,1,2,2,2,97,5375.64453125,0,0,2,2,2,2
0,1,1,1,1,0,1,1,0,0,97,5375.47314453,2,0,2,2,1,1
1,0,1,0,1,0,0,0,0,0,97,4480.06689453,1,3,0,3,0,1
0,1,0,1,1,0,1,1,2,1,97,4997.63378906,0,0,2,2,2,2
0,0,1,1,1,0,1,2,1,2,97,5296.3125,0,0,2,2,2,2
0,1,1,1,1,0,1,0,1,0,97,5153.84912109,2,0,2,1,2,1
0,1,0,1,1,0,0,0,0,0,96,3738.75512695,2,0,3,0,1,1
1,0,0,0,0,0,0,1,1,1,96,4438.97460938,1,3,0,2,2,2
0,1,0,1,1,0,0,0,0,1,96,4135.79931641,2,0,3,0,1,2
0,0,0,0,1,0,0,1,1,1,96,3015.22998047,0,0,0,2,2,1
1,0,0,0,1,0,0,0,1,1,96,4479.36083984,1,3,0,0,2,1
1,0,1,0,0,0,0,0,0,0,96,3990.5871582,1,3,0,3,0,0
1,0,0,0,1,0,0,1,1,2,96,3702.72900391,0,1,0,2,2,2
1,1,0,1,0,0,0,0,1,0,96,4405.09228516,1,3,1,0,2,0
0,1,0,1,1,0,0,1,2,2,96,4928.0078125,0,0,1,2,2,2
0,0,1,1,1,0,1,2,2,0,96,4959.80322266,0,0,2,2,2,1
0,0,1,1,1,0,1,2,2,2,96,5669.03515625,0,0,2,2,2,2
1,0,1,1,1,0,0,0,1,0,96,5152.03417969,1,3,0,1,2,1
0,1,1,0,1,0,1,0,1,0,96,4575.47265625,2,0,2,1,2,1
0,0,0,0,1,0,1,1,1,1,96,3388.55273438,0,0,2,2,2,1
0,1,0,1,0,0,0,0,0,0,96,3065.37915039,2,0,3,0,0,0
0,1,0,1,0,0,1,1,1,2,96,4384.03125,0,0,2,2,2,2
0,1,1,0,1,0,0,0,1,2,96,3937.31933594,0,0,1,1,2,2
0,0,1,0,1,0,0,1,0,2,96,3274.06835938,0,0,0,2,0,2
1,0,0,1,0,0,0,1,2,2,96,4287.10058594,0,1,0,2,2,2
1,0,0,0,1,0,0,0,1,2,96,3140.78320312,0,1,0,0,2,2
0,0,1,0,1,0,1,2,1,2,96,4690.796875,0,0,2,2,2,2
0,1,0,1,1,0,0,1,0,1,96,4583.71630859,2,0,3,2,1,2
0,0,1,0,1,0,0,0,0,1,96,2940.38671875,3,0,0,3,0,1
0,1,0,0,0,0,0,0,0,1,96,3015.06005859,2,0,3,0,0,2
0,1,0,1,0,0,1,1,1,0,96,4470.27636719,2,0,2,2,2,0
0,0,1,1,1,0,1,2,0,2,96,4697.65429688,0,0,2,2,1,2
0,1,0,1,1,0,0,1,1,1,96,5000.6484375,0,0,0,2,2,2
0,0,1,0,1,0,1,0,1,1,96,3916.5859375,0,0,2,0,2,1
1,1,0,0,0,0,0,0,1,1,96,4288.36279297,1,3,1,0,2,2
1,1,0,1,0,0,0,0,0,0,96,4924.38623047,1,3,3,0,1,0
0,0,1,0,1,0,0,0,0,0,96,2452.10864258,3,0,0,3,0,1
0,0,1,1,1,0,1,2,1,2,96,5294.19335938,0,0,2,2,2,2
0,1,1,1,1,0,0,0,1,0,96,4778.88671875,2,0,3,1,2,1
1,1,0,1,0,0,0,0,0,1,96,4383.6796875,1,3,1,0,1,2
1,1,0,0,0,0,0,0,1,2,96,3063.35742188,0,1,0,0,2,2
0,0,0,1,1,0,0,2,2,2,96,5000.64941406,0,0,0,2,2,2
0,1,1,0,1,0,1,0,0,1,96,4386.10449219,2,0,2,1,0,2
1,0,1,0,0,0,0,0,0,1,96,3923.33203125,1,3,0,1,0,2
0,0,1,0,1,0,1,1,1,2,96,4386.29882812,0,0,2,2,2,2
0,0,1,1,1,0,1,2,1,1,96,5373.97753906,0,0,2,2,2,2
0,1,0,1,1,0,0,1,1,2,96,4537.47167969,0,0,0,2,2,2
0,1,0,1,1,0,0,0,1,1,96,4552.73583984,2,0,3,0,2,2
0,1,0,1,1,0,0,1,1,0,96,4703.31835938,0,0,0,2,2,1
1,0,1,1,1,0,0,1,1,0,96,5478.28662109,1,3,0,2,2,1
0,1,0,1,1,0,0,0,2,2,96,4365.19921875,0,0,1,0,2,2
0,1,0,0,1,0,1,0,2,2,96,4213.25488281,0,0,2,0,2,2
1,1,0,1,0,0,0,0,1,1,96,4773.66552734,1,3,1,0,2,2
0,1,0,1,1,0,0,1,2,1,96,4681.10449219,0,0,0,2,2,2
0,1,1,0,0,0,0,0,0,0,96,3617.42529297,2,0,3,3,0,0
0,0,0,0,1,0,0,1,1,2,96,3503.50439453,0,0,0,2,2,1
0,1,0,1,0,0,1,1,1,1,96,4925.51269531,0,0,2,2,2,2
0,1,0,1,1,0,0,0,1,0,96,4255.39990234,2,0,3,0,2,1
1,0,1,0,0,0,0,1,0,2,96,3004.00195312,0,1,0,2,0,2
0,0,0,1,1,0,1,0,2,2,96,4363.1015625,0,0,2,0,2,2
0,0,1,0,1,0,0,1,1,1,96,4106.30761719,3,0,0,2,2,1
0,0,1,1,1,0,1,2,2,1,96,5478.49316406,0,0,2,2,2,2
0,0,0,1,1,0,1,0,1,1,96,3549.16943359,0,0,2,0,2,1
0,1,0,1,0,0,1,1,2,1,96,4405.84228516,0,0,2,2,2,2
0,0,1,1,1,0,0,2,1,2,96,4920.86914062,0,0,0,2,2,2
0,1,0,1,0,0,1,0,2,2,96,4211.07324219,0,0,2,0,2,2
0,1,1,1,1,0,0,0,0,1,96,4618.71240234,2,0,3,1,1,2
1,1,0,0,0,0,0,0,0,0,96,4438.08056641,1,3,3,0,0,0
1,0,1,1,0,0,0,0,0,0,96,4476.87060547,1,3,0,3,1,0
1,0,1,0,0,0,0,1,1,2,96,3742.1015625,0,1,0,2,2,2
1,1,1,1,1,0,0,0,0,0,96,5668.52587891,1,3,3,1,1,1
0,1,1,1,0,0,1,0,0,1,96,4545.77929688,2,0,2,1,1,2
0,0,1,1,0,0,1,1,0,1,96,4041.78466797,3,0,2,2,1,2
0,0,0,1,0,0,0,1,2,2,96,4104.37011719,0,0,0,2,2,2
0,1,0,1,0,0,1,0,1,1,96,4477.59423828,2,0,2,0,2,2
1,0,1,0,0,0,0,0,1,1,96,4457.77685547,1,3,0,1,2,2
0,1,0,1,0,0,0,1,1,1,96,4552.18847656,0,0,0,2,2,2
0,1,1,0,1,0,1,1,0,0,96,4927.14599609,2,0,2,2,0,1
1,0,0,1,0,0,0,1,1,0,96,4470.11035156,1,3,0,2,2,0
1,0,0,0,1,0,0,1,2,2,96,4289.05371094,0,1,0,2,2,2
0,0,1,0,1,0,1,1,2,2,96,4940.75976562,0,0,2,2,2,2
0,0,0,1,1,0,1,2,2,2,96,5373.97070312,0,0,2,2,2,2
0,0,1,1,0,0,1,1,1,0,96,4022.4465332,3,0,2,2,2,0
1,0,1,0,1,0,0,1,1,0,96,4908.28857422,1,3,0,2,2,1
0,0,1,1,0,0,1,1,1,1,96,4477.6953125,0,0,2,2,2,2
0,0,1,0,1,0,0,1,1,2,96,4012.97949219,0,0,0,2,2,2
1,0,0,0,1,0,0,1,2,1,96,3828.8828125,0,0,0,2,2,1
0,0,0,1,1,0,1,2,2,1,96,5076.64160156,0,0,2,2,2,1
0,0,1,1,0,0,1,1,2,2,96,4937.24707031,0,0,2,2,2,2
0,1,1,1,0,0,1,0,1,0,96,4591.23388672,2,0,2,1,2,0
0,0,0,1,1,0,1,2,1,2,96,4957.06152344,0,0,2,2,2,2
1,0,0,0,0,0,0,1,2,2,96,3800.83203125,0,1,0,2,2,2
0,0,1,1,1,0,1,1,1,2,96,4992.09570312,0,0,2,2,2,2
0,1,0,1,1,0,1,1,2,2,96,5221.52539062,0,0,2,2,2,2
0,1,1,1,0,0,1,0,1,1,96,4937.23046875,2,0,2,1,2,2
0,0,0,1,0,0,0,1,1,1,96,3065.74121094,0,0,0,2,2,2
0,1,0,1,1,0,1,1,2,1,96,4995.01855469,0,0,2,2,2,2
1,0,1,0,1,0,0,0,1,2,96,3736.40527344,0,1,0,1,2,2
0,0,1,1,0,0,1,0,1,1,96,3914.63476562,0,0,2,0,2,2
1,0,1,1,0,0,0,0,0,1,96,4545.61035156,1,3,0,1,1,2
0,1,1,0,1,0,1,1,1,1,96,5229.52539062,0,0,2,2,2,2
0,0,1,1,0,0,0,1,1,0,96,3649.12084961,3,0,0,2,2,0
0,1,1,0,1,0,1,1,1,0,96,4908.46289062,2,0,2,2,2,1
0,0,1,1,0,0,0,0,1,1,96,3541.31054688,0,0,0,0,2,2
0,1,0,0,1,0,1,1,1,2,96,4221.33789062,0,0,2,2,2,2
0,0,1,1,0,0,0,1,0,1,96,3668.45410156,3,0,0,2,1,2
0,0,1,1,0,0,0,1,1,1,96,4104.36914062,0,0,0,2,2,2
0,1,1,1,0,0,0,1,1,1,96,4852.41796875,0,0,0,2,2,2
0,1,1,1,0,0,0,1,0,1,96,4476.49609375,2,0,3,2,1,2
1,0,0,1,1,0,0,1,0,2,96,3710.12890625,0,1,0,2,1,2
0,1,1,0,1,0,1,1,0,2,96,3961.4609375,0,0,2,2,0,2
1,0,0,0,1,0,0,1,0,2,96,2951.58349609,0,1,0,2,0,2
0,0,0,1,1,0,0,1,0,1,96,3045.71362305,0,0,0,2,1,1
1,0,0,1,0,0,0,1,1,1,96,4925.33984375,1,3,0,2,2,2
0,1,1,1,0,0,0,0,1,1,96,4563.90625,2,0,3,1,2,2
1,1,1,1,0,0,0,0,0,0,96,5224.77929688,1,3,3,1,1,0
0,1,0,1,0,0,0,1,2,2,96,4480.02734375,0,0,1,2,2,2
0,1,1,0,1,0,1,1,0,1,96,4690.70507812,2,0,2,2,0,2
1,0,0,1,0,0,0,1,2,1,96,3859.18896484,0,0,0,2,2,2
0,1,0,0,1,0,1,1,2,1,96,4379.1015625,0,0,2,2,2,1
