$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
1,1,1,1,1,0,0,0,0,0,100,3809.91162109,1,3,3,1,1,1
0,1,1,1,1,0,1,1,1,1,99,3809.46435547,0,0,0,1,2,2
0,1,1,1,1,0,0,0,0,0,99,3224.68359375,3,0,3,3,1,1
1,1,1,1,1,0,0,0,0,0,99,3809.33398438,1,3,3,1,1,1
1,1,1,1,0,0,0,0,0,0,99,3117.51269531,1,3,3,1,1,0
1,0,1,1,1,0,0,0,0,0,99,3224.68359375,1,3,0,3,1,1
1,1,0,1,1,0,0,0,0,0,99,3224.68383789,1,3,3,0,1,1
1,1,1,0,1,0,0,0,0,0,99,3137.81469727,1,3,3,1,0,1
1,0,1,1,1,0,0,1,1,1,99,3809.46435547,0,0,0,1,2,2
1,1,0,1,1,0,0,0,1,1,99,3649.84667969,1,3,0,0,2,2
1,1,1,0,1,0,0,0,0,1,99,3525.94750977,1,3,0,1,0,2
1,0,1,1,1,0,0,1,1,0,98,3137.3918457,1,3,0,1,1,1
0,1,1,0,1,0,1,1,1,2,98,3525.44140625,0,0,0,2,2,2
1,0,1,1,0,0,0,0,0,0,98,2521.1262207,1,3,0,3,1,0
1,0,1,1,1,0,0,1,0,0,98,3224.2746582,1,3,0,3,1,1
0,1,1,1,1,0,1,1,0,0,98,3224.2746582,3,0,3,3,1,1
1,0,1,0,1,0,0,0,0,1,98,3098.68261719,1,3,0,0,0,2
1,0,0,1,1,0,0,1,2,2,98,3431.54931641,0,0,0,2,2,2
1,1,1,1,1,0,0,0,0,0,98,3808.74243164,1,3,3,1,1,1
1,0,1,0,1,0,0,1,1,1,98,3137.62353516,1,3,0,1,2,1
1,1,1,0,0,0,0,0,0,0,98,2366.578125,1,3,3,0,0,0
1,1,0,0,1,0,0,0,1,1,98,2968.80761719,1,3,0,0,2,1
1,0,0,1,1,0,0,0,1,1,98,3224.28955078,0,0,0,0,1,2
1,1,0,0,1,0,0,0,1,2,98,3086.80175781,0,1,0,0,2,2
0,1,1,0,1,0,1,1,1,1,98,3137.62353516,2,0,3,1,2,1
1,1,0,1,0,0,0,0,1,1,98,2950.38574219,1,3,0,0,2,2
0,1,1,1,1,0,1,1,1,1,98,3808.87597656,0,0,0,1,2,2
0,0,1,1,1,0,0,1,1,1,98,3224.28955078,0,0,0,0,1,2
1,1,0,1,1,0,0,0,0,0,98,3224.27490234,1,3,3,0,1,1
1,1,1,0,1,0,0,0,0,1,98,3524.51879883,1,3,0,1,0,2
1,1,1,0,1,0,0,0,0,0,98,3137.35375977,1,3,3,1,0,1
1,1,0,1,1,0,0,0,1,1,98,3648.66601562,1,3,0,0,2,2
1,0,0,1,1,0,0,0,0,0,98,2538.57885742,1,3,0,0,1,1
0,1,1,1,0,0,0,0,0,0,98,2521.12231445,2,0,3,3,1,0
0,1,0,1,1,0,1,1,2,2,98,3649.09765625,0,0,0,2,2,2
1,1,0,0,1,0,0,0,0,0,98,2538.5690918,1,3,3,0,0,1
0,1,1,1,1,0,1,1,1,0,98,3137.38696289,2,0,3,1,1,1
1,1,1,0,0,0,0,0,0,1,98,2810.82006836,1,3,0,0,0,2
1,0,1,1,1,0,0,1,1,1,98,3808.87597656,0,0,0,1,2,2
1,0,1,0,1,0,0,0,0,0,98,2538.56884766,1,3,0,3,0,1
0,1,1,0,1,0,0,0,0,0,98,2538.56811523,2,0,3,3,0,1
1,0,1,1,0,0,0,1,1,1,98,3117.44042969,1,3,0,1,2,2
0,0,1,1,1,0,1,2,2,2,98,3808.87597656,0,0,0,1,2,2
0,1,1,1,0,0,1,1,1,1,98,3117.44042969,2,0,3,1,2,2
1,1,0,1,1,0,0,0,1,0,98,2968.34277344,1,3,0,0,1,1
1,0,0,1,1,0,0,1,1,1,98,3224.28955078,0,0,0,0,1,2
1,1,0,1,0,0,0,0,0,0,98,2521.12695312,1,3,3,0,1,0
0,1,1,1,1,0,0,0,0,0,98,3224.2746582,3,0,3,3,1,1
1,1,0,0,1,0,0,0,0,1,98,2928.07128906,1,3,0,0,0,2
0,1,1,0,1,0,0,0,0,1,98,3098.67724609,2,0,3,0,0,2
0,0,1,1,1,0,1,1,1,1,98,3224.28955078,0,0,0,0,1,2
0,1,1,1,1,0,1,0,0,0,98,3224.2746582,3,0,3,3,1,1
0,1,0,1,1,0,0,0,1,1,98,3224.28979492,0,0,0,0,1,2
1,0,1,1,1,0,0,0,0,0,98,3224.2746582,1,3,0,3,1,1
1,0,1,0,1,0,0,1,1,2,98,3309.58105469,0,0,0,2,2,2
0,1,0,1,1,0,1,1,1,1,98,3224.28979492,0,0,0,0,1,2
0,0,1,1,1,0,0,0,0,0,98,2538.57885742,3,0,0,3,1,1
0,1,0,1,1,0,0,0,0,0,98,2538.57885742,2,0,3,0,1,1
1,1,1,1,0,0,0,0,0,0,98,3117.0222168,1,3,3,1,1,0
1,1,1,0,1,0,0,0,0,0,97,3136.88085938,1,3,3,1,0,1
1,0,0,1,1,0,0,1,1,1,97,3223.87109375,0,0,0,0,1,2
1,0,1,1,0,0,0,1,1,1,97,3116.94726562,1,3,0,1,2,2
0,0,1,1,0,0,0,0,0,0,97,1763.32739258,3,0,0,3,3,0
0,0,1,1,1,0,1,1,0,0,97,2538.35522461,0,0,0,0,1,1
0,0,1,1,1,0,1,1,1,0,97,2538.37939453,0,0,0,0,1,1
0,0,1,1,1,0,1,0,0,0,97,2538.35522461,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,1,97,2208.73706055,1,3,0,0,0,2
1,0,1,0,0,0,0,1,1,2,97,2593.06396484,0,0,0,2,2,2
0,1,1,0,1,0,1,1,1,2,97,3524.00195312,0,0,0,2,2,2
1,0,0,1,1,0,0,1,1,0,97,2538.37939453,0,0,0,0,1,1
1,0,1,1,0,0,0,0,0,0,97,2520.86083984,1,3,0,3,1,0
0,1,0,0,1,0,0,0,1,2,97,2894.92285156,0,0,0,0,2,2
1,1,0,1,0,0,0,0,1,0,97,2193.77954102,1,3,0,0,3,0
0,1,0,0,1,0,0,0,1,1,97,2538.37939453,0,0,0,0,2,1
1,0,0,1,1,0,0,1,2,1,97,2745.65527344,0,0,0,2,2,1
1,1,1,0,0,0,0,0,0,0,97,2366.15527344,1,3,3,0,0,0
1,1,0,0,0,0,0,0,0,0,97,1763.33227539,1,3,3,0,0,0
1,1,0,0,1,0,0,0,1,1,97,2967.68969727,1,3,0,0,2,1
0,0,1,1,1,0,1,1,1,1,97,3223.87109375,0,0,0,0,1,2
1,0,1,1,0,0,0,1,0,0,97,2520.86083984,1,3,0,3,1,0
0,0,0,1,1,0,0,0,1,1,97,2538.35546875,0,0,0,0,1,1
0,1,0,1,1,0,0,0,1,1,97,3223.87133789,0,0,0,0,1,2
1,1,0,0,1,0,0,0,1,0,97,2193.93432617,1,3,0,0,0,1
1,0,1,1,0,0,0,1,1,0,97,2366.15332031,1,3,0,0,3,0
1,0,0,1,1,0,0,1,0,0,97,2538.35522461,0,0,0,0,1,1
0,0,1,1,1,0,0,1,1,1,97,3223.87109375,0,0,0,0,1,2
0,1,0,1,0,0,1,1,1,1,97,2521.07128906,0,0,0,0,1,2
0,0,0,1,1,0,1,1,2,2,97,3223.87109375,0,0,0,0,1,2
0,1,0,1,1,0,1,1,2,2,97,3647.89746094,0,0,0,2,2,2
0,0,1,1,1,0,0,1,1,0,97,2538.37939453,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,97,2538.35522461,0,0,0,0,1,1
0,1,1,0,1,0,1,1,0,1,97,3098.04980469,2,0,3,0,0,2
1,0,1,1,1,0,0,0,0,0,97,3223.85595703,1,3,0,3,1,1
0,1,0,1,1,0,1,1,1,1,97,3223.87133789,0,0,0,0,1,2
0,1,0,1,1,0,0,0,1,0,97,2538.37939453,0,0,0,0,1,1
0,1,0,1,1,0,1,1,1,0,97,2538.37939453,0,0,0,0,1,1
0,1,0,0,1,0,1,1,1,2,97,2927.56445312,0,0,0,2,2,2
0,1,0,1,0,0,0,0,0,0,97,1763.32800293,2,0,3,0,3,0
0,0,0,1,1,0,0,1,1,1,97,2538.35546875,0,0,0,0,1,1
0,1,0,1,1,0,1,1,0,0,97,2538.35522461,0,0,0,0,1,1
0,1,1,0,1,0,0,0,0,1,97,3098.04980469,2,0,3,0,0,2
0,1,1,0,1,0,1,1,0,0,97,2538.34375,2,0,3,3,0,1
0,0,1,0,1,0,1,1,1,2,97,3098.31396484,0,0,0,0,2,2
0,1,0,0,1,0,1,1,1,1,97,2538.37939453,0,0,0,0,2,1
0,1,0,0,1,0,0,0,0,1,97,2484.12670898,2,0,3,0,0,1
0,1,0,1,1,0,1,0,0,0,97,2538.35522461,0,0,0,0,1,1
0,1,0,1,0,0,0,0,1,1,97,2521.07128906,0,0,0,0,1,2
0,1,1,0,0,0,1,1,1,2,97,2810.36035156,0,0,0,2,2,2
0,1,1,0,1,0,1,0,0,0,97,2538.34375,2,0,3,3,0,1
0,1,0,1,1,0,1,0,1,1,97,3223.87133789,0,0,0,0,1,2
0,1,1,0,0,0,1,1,1,1,97,2366.58007812,2,0,3,0,2,2
0,0,0,1,1,0,0,1,2,2,97,3223.87109375,0,0,0,0,1,2
0,1,0,1,1,0,0,0,0,0,97,2538.35522461,0,0,0,0,1,1
1,0,1,0,1,0,0,1,1,0,97,2366.30712891,1,3,0,0,0,1
1,1,0,1,0,0,0,0,1,1,97,2949.24926758,1,3,0,0,2,2
0,1,1,0,0,0,0,0,0,1,97,2383.82983398,2,0,3,0,0,2
0,1,1,0,1,0,1,1,1,1,97,3137.15795898,0,0,0,1,2,1
0,0,1,1,1,0,0,1,0,0,97,2538.35522461,0,0,0,0,1,1
0,0,0,1,1,0,1,1,1,1,97,2538.35546875,0,0,0,0,1,1
1,1,1,0,1,0,0,0,0,1,97,3523.04663086,1,3,0,1,0,2
0,0,1,0,1,0,0,1,1,1,97,2538.37939453,0,0,0,0,2,1
1,0,1,1,1,0,0,1,1,1,97,3808.27246094,0,0,0,1,2,2
1,1,1,0,0,0,0,0,0,1,97,2809.3984375,1,3,0,0,0,2
0,0,1,0,1,0,1,1,1,1,97,2538.37939453,0,0,0,0,2,1
0,0,1,1,0,0,1,2,2,2,97,3116.94775391,0,0,0,1,2,2
0,1,1,0,0,0,0,0,0,0,97,1763.328125,2,0,3,3,0,0
1,0,1,1,1,0,0,1,1,0,97,3136.91992188,1,3,0,1,1,1
1,1,0,1,1,0,0,0,0,0,97,3223.85620117,1,3,3,0,1,1
0,1,0,1,1,0,1,1,2,1,97,2968.12548828,0,0,0,2,2,1
0,1,1,0,1,0,0,0,0,0,97,2538.34375,2,0,3,3,0,1
1,1,0,0,1,0,0,0,1,2,97,3084.94628906,0,1,0,0,2,2
1,1,0,1,1,0,0,0,1,0,97,2967.21142578,1,3,0,0,1,1
1,0,0,1,1,0,0,1,2,2,97,3429.52978516,0,0,0,2,2,2
1,0,1,1,1,0,0,1,0,0,97,3223.85595703,1,3,0,3,1,1
0,1,1,0,1,0,1,1,1,0,97,2366.30053711,2,0,3,0,0,1
1,0,1,0,1,0,0,1,0,0,97,2538.34448242,1,3,0,3,0,1
1,1,0,1,1,0,0,0,1,1,97,3647.44799805,1,3,0,0,2,2
1,1,0,1,0,0,0,0,0,0,97,2520.86157227,1,3,3,0,1,0
0,1,1,0,1,0,1,0,0,1,97,3098.04980469,2,0,3,0,0,2
0,0,1,1,0,0,0,1,1,1,97,2521.07128906,0,0,0,0,1,2
1,0,0,1,0,0,0,0,0,0,97,1763.33166504,1,3,0,0,3,0
1,0,0,1,0,0,0,1,2,2,97,2728.02636719,0,0,0,2,2,2
1,0,0,1,1,0,0,0,1,1,97,3223.87109375,0,0,0,0,1,2
0,0,1,0,1,0,0,0,0,1,97,2484.12670898,3,0,0,3,0,1
1,0,0,0,1,0,0,0,0,1,97,2484.12744141,1,3,0,0,0,1
1,0,1,0,1,0,0,1,1,1,97,3137.15795898,0,0,0,1,2,1
0,1,1,1,0,0,0,0,0,0,97,2520.85595703,2,0,3,3,1,0
0,1,1,1,1,0,1,1,1,1,97,3808.27246094,0,0,0,1,2,2
1,0,1,0,0,0,0,0,0,0,97,1763.33178711,1,3,0,3,0,0
1,0,1,0,1,0,0,1,1,2,97,3307.13964844,0,0,0,2,2,2
0,0,1,0,1,0,1,2,2,2,97,3137.15820312,0,0,0,1,2,1
0,0,0,1,1,0,0,0,0,0,97,1761.58068848,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,97,1763.48693848,0,0,0,0,0,1
0,1,1,1,0,0,1,1,1,1,97,3116.94726562,2,0,3,1,2,2
0,1,1,1,1,0,1,0,0,0,97,3223.85571289,3,0,3,3,1,1
0,0,1,1,0,0,1,1,1,1,97,2521.07128906,0,0,0,0,1,2
1,0,0,0,1,0,0,1,2,2,97,2745.65527344,0,0,0,2,2,1
0,1,1,1,0,0,1,0,0,0,97,2520.85595703,2,0,3,3,1,0
1,0,0,1,0,0,0,0,1,1,97,2521.07128906,0,0,0,0,1,2
1,0,0,0,1,0,0,0,0,0,97,1763.48693848,0,0,0,0,0,1
1,0,0,1,1,0,0,0,1,0,97,2538.37939453,0,0,0,0,1,1
1,0,0,0,1,0,0,0,1,1,97,2538.37939453,0,0,0,0,2,1
1,0,1,0,1,0,0,0,0,0,97,2538.34448242,1,3,0,3,0,1
0,1,1,1,0,0,1,1,1,0,97,2366.14331055,2,0,3,0,3,0
1,1,0,0,1,0,0,0,0,0,97,2538.34448242,1,3,3,0,0,1
0,1,1,1,1,0,1,1,1,0,97,3136.91430664,2,0,3,1,1,1
1,1,1,1,1,0,0,0,0,0,97,3808.13549805,1,3,3,1,1,1
1,0,0,1,1,0,0,0,0,0,97,2538.35522461,0,0,0,0,1,1
1,0,1,0,1,0,0,0,0,1,97,3098.05615234,1,3,0,0,0,2
1,0,1,0,1,0,0,1,0,1,97,3098.05615234,1,3,0,0,0,2
0,1,1,1,1,0,1,1,0,0,97,3223.85571289,3,0,3,3,1,1
0,1,1,1,0,0,1,1,0,0,97,2520.85595703,2,0,3,3,1,0
0,0,1,1,1,0,1,2,2,2,97,3808.27246094,0,0,0,1,2,2
1,0,0,0,1,0,0,1,1,2,97,2698.22680664,0,0,0,2,2,2
1,0,0,0,1,0,0,0,1,2,97,2683.51489258,0,1,0,0,2,2
0,0,1,1,1,0,1,2,2,1,97,3137.15820312,0,0,0,1,2,1
0,1,1,1,1,0,0,0,0,0,97,3223.85571289,3,0,3,3,1,1
0,0,1,1,1,0,1,2,1,1,97,3223.87109375,0,0,0,0,1,2
1,0,1,0,0,0,0,0,0,1,97,2383.83569336,1,3,0,0,0,2
1,0,1,0,0,0,0,1,1,1,97,2366.58007812,1,3,0,0,2,2
0,1,0,0,1,0,0,0,0,0,97,1763.48693848,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,1,97,2926.66723633,1,3,0,0,0,2
0,1,0,0,1,0,1,1,2,2,97,2968.12548828,0,0,0,2,2,1
0,0,0,1,1,0,1,2,2,2,97,3223.87109375,0,0,0,0,1,2
1,1,0,0,0,0,0,0,1,1,97,2194.44726562,1,3,0,0,2,2
0,1,0,1,0,0,1,1,2,2,97,2949.6875,0,0,0,2,2,2
1,0,0,1,0,0,0,1,1,1,97,2521.07128906,0,0,0,0,1,2
1,0,0,0,1,0,0,1,1,1,97,2538.37939453,0,0,0,0,2,1
1,1,1,1,0,0,0,0,0,0,97,3116.51855469,1,3,3,1,1,0
0,0,1,0,1,0,0,1,1,2,97,3098.31396484,0,0,0,0,2,2
1,1,0,0,0,0,0,0,1,2,97,2366.87548828,0,1,0,0,2,2
0,1,1,0,0,0,1,0,0,1,96,2383.24731445,2,0,3,0,0,2
0,1,0,0,0,0,1,1,2,2,96,2193.79248047,0,0,0,2,2,2
0,0,0,1,1,0,0,1,2,1,96,2538.15112305,0,0,0,0,1,1
1,0,0,0,1,0,0,0,1,2,96,2681.89477539,0,1,0,0,2,2
0,1,0,1,1,0,1,0,1,1,96,3223.44311523,0,0,0,0,1,2
0,1,1,0,1,0,1,1,0,0,96,2538.11425781,2,0,3,3,0,1
0,1,0,1,1,0,1,1,0,0,96,2538.12695312,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,0,96,3807.51220703,1,3,3,1,1,1
0,1,0,1,0,0,0,0,1,0,96,1763.16992188,2,0,3,0,3,0
0,1,0,1,1,0,1,1,2,0,96,2192.78125,4,0,0,0,3,1
0,0,0,0,1,0,0,1,1,1,96,1763.33312988,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,96,1763.33312988,1,3,0,0,0,1
0,0,0,0,1,0,0,0,1,1,96,1763.33312988,0,0,0,0,0,1
0,1,1,0,0,0,1,1,0,1,96,2383.24731445,2,0,3,0,0,2
0,1,1,0,1,0,1,0,0,1,96,3097.40625,2,0,3,0,0,2
0,1,1,1,1,0,0,0,0,0,96,3223.42675781,3,0,3,3,1,1
0,1,0,1,1,0,1,0,1,0,96,2538.15112305,2,0,3,0,1,1
0,0,0,0,1,0,0,1,1,2,96,2483.88696289,0,0,0,0,2,1
1,0,1,0,1,0,0,1,0,0,96,2538.11499023,1,3,0,3,0,1
0,1,1,0,1,0,1,1,1,0,96,2365.86889648,2,0,3,0,0,1
1,0,0,0,1,0,0,1,0,0,96,1763.33312988,1,3,0,0,0,1
0,1,0,0,0,0,1,1,1,2,96,2208.26806641,0,0,0,2,2,2
0,1,0,1,0,0,0,0,0,0,96,1763.16992188,2,0,3,0,3,0
1,0,0,1,1,0,0,1,2,2,96,3427.44384766,0,0,0,2,2,2
0,0,0,1,1,0,0,1,1,1,96,2538.12695312,0,0,0,0,1,1
0,1,1,0,1,0,1,1,0,1,96,3097.40625,2,0,3,0,0,2
1,0,0,0,1,0,0,0,1,0,96,1763.33312988,1,3,0,0,0,1
0,1,1,1,1,0,1,0,0,0,96,3223.42675781,3,0,3,3,1,1
1,0,0,0,1,0,0,1,1,2,96,2695.71704102,0,0,0,2,2,2
0,1,0,0,1,0,0,0,1,0,96,1763.33312988,2,0,3,0,0,1
0,1,0,0,1,0,1,0,0,0,96,1763.33312988,2,0,3,0,0,1
0,1,0,1,1,0,1,1,1,0,96,2538.15112305,2,0,3,0,1,1
0,0,1,0,1,0,0,1,1,2,96,3097.67919922,0,0,0,0,2,2
0,1,1,0,0,0,1,0,0,0,96,1763.17004395,2,0,3,3,0,0
1,0,0,0,1,0,0,0,0,1,96,2483.86450195,1,3,0,0,0,1
0,1,0,0,1,0,1,1,1,1,96,2538.15112305,0,0,0,0,2,1
0,1,1,1,1,0,1,1,0,0,96,3223.42675781,3,0,3,3,1,1
0,1,1,0,0,0,1,1,0,0,96,1763.17004395,2,0,3,3,0,0
1,0,1,0,1,0,0,1,1,2,96,3304.62011719,0,0,0,2,2,2
1,0,0,0,1,0,0,1,1,0,96,1763.33312988,1,3,0,0,0,1
0,1,0,0,0,0,1,1,1,1,96,1763.33312988,2,0,3,0,0,2
1,0,0,0,1,0,0,0,1,1,96,2538.15112305,0,0,0,0,2,1
0,0,1,0,1,0,1,1,1,2,96,3097.67919922,0,0,0,0,2,2
1,0,0,0,1,0,0,1,2,2,96,2743.65136719,0,0,0,2,2,1
0,1,0,1,1,0,1,1,1,1,96,3223.44311523,0,0,0,0,1,2
0,1,1,0,0,0,0,0,0,1,96,2383.24731445,2,0,3,0,0,2
1,0,0,0,1,0,0,1,1,1,96,2538.15112305,0,0,0,0,2,1
1,1,1,0,0,0,0,0,0,1,96,2807.93212891,1,3,0,0,0,2
0,1,0,1,1,0,1,1,2,1,96,2966.98974609,0,0,0,2,2,1
0,0,1,1,0,0,1,0,0,0,96,1763.16931152,3,0,0,3,3,0
1,1,0,1,0,0,0,0,1,0,96,2192.6550293,1,3,0,0,3,0
0,1,0,0,1,0,0,0,1,2,96,2893.83300781,0,0,0,0,2,2
0,0,1,0,1,0,1,1,1,1,96,2538.15112305,0,0,0,0,2,1
0,1,0,0,1,0,1,1,0,1,96,2483.86376953,2,0,3,0,0,1
0,0,0,0,1,0,1,2,2,2,96,2538.15112305,0,0,0,0,2,1
1,0,1,1,0,0,0,1,0,0,96,2520.58886719,1,3,0,3,1,0
0,1,1,0,1,0,1,1,1,2,96,3522.51855469,0,0,0,2,2,2
0,1,1,0,1,0,1,1,1,1,96,3136.68041992,0,0,0,1,2,1
1,1,0,0,0,0,0,0,1,2,96,2364.97412109,0,1,0,0,2,2
0,0,0,0,1,0,1,1,1,2,96,2483.88696289,0,0,0,0,2,1
0,0,0,1,1,0,0,1,0,0,96,1761.42529297,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,96,1763.16931152,3,0,0,3,3,0
0,0,0,1,1,0,0,0,0,0,96,1761.42529297,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,0,96,1763.16931152,3,0,0,3,3,0
1,0,1,1,0,0,0,1,1,0,96,2365.71972656,4,3,0,0,3,0
0,0,1,0,0,0,1,1,1,2,96,2383.51123047,0,0,0,0,2,2
0,0,0,1,1,0,0,0,1,0,96,1763.33312988,4,0,0,0,3,1
1,1,0,0,0,0,0,0,1,1,96,2193.34155273,1,3,0,0,2,2
1,0,0,1,1,0,0,1,1,1,96,3223.44287109,0,0,0,0,1,2
0,1,1,0,0,0,1,1,1,0,96,1542.5098877,2,0,3,0,0,0
1,0,1,1,0,0,0,1,1,1,96,3116.44091797,1,3,0,1,2,2
1,1,0,0,0,0,0,0,0,0,96,1763.17504883,1,3,3,0,0,0
0,0,0,0,1,0,1,1,2,2,96,2538.15112305,0,0,0,0,2,1
0,1,0,0,1,0,1,1,0,0,96,1763.33312988,2,0,3,0,0,1
1,1,0,0,0,0,0,0,0,1,96,2207.34863281,1,3,0,0,0,2
0,0,1,1,0,0,0,1,0,0,96,1763.16931152,3,0,0,3,3,0
1,0,0,1,1,0,0,1,1,0,96,2538.15112305,1,3,0,0,1,1
0,0,1,0,1,0,1,0,0,0,96,1763.33312988,3,0,0,3,0,1
1,1,0,0,0,0,0,0,1,0,96,1370.15759277,1,3,0,0,0,0
0,0,1,1,0,0,0,1,1,0,96,1763.16931152,3,0,0,3,3,0
0,0,1,1,0,0,0,1,1,1,96,2520.80419922,0,0,0,0,1,2
1,0,0,1,1,0,0,1,2,0,96,1967.29589844,4,0,0,0,3,1
0,1,0,0,1,0,0,0,1,1,96,2538.15112305,0,0,0,0,2,1
0,1,0,0,1,0,1,0,0,1,96,2483.86376953,2,0,3,0,0,1
0,1,0,1,1,0,1,1,2,2,96,3646.66015625,0,0,0,2,2,2
0,1,0,0,0,0,0,0,1,2,96,2175.80810547,0,0,0,0,2,2
0,0,1,0,1,0,0,1,1,1,96,2538.15112305,0,0,0,0,2,1
0,1,1,1,1,0,1,1,1,0,96,3136.42871094,2,0,3,1,1,1
0,0,1,1,0,0,1,2,1,1,96,2520.80419922,0,0,0,0,1,2
1,1,0,1,0,0,0,0,0,0,96,2520.58959961,1,3,3,0,1,0
0,0,1,0,1,0,0,1,0,0,96,1763.33312988,3,0,0,3,0,1
1,0,1,0,1,0,0,1,0,1,96,3097.41381836,1,3,0,0,0,2
0,0,0,0,1,0,1,1,1,1,96,1763.33312988,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,96,2538.12695312,0,0,0,0,1,1
0,0,1,1,0,0,1,2,2,1,96,2366.1574707,4,0,0,0,2,2
0,0,1,0,0,0,1,2,2,2,96,2366.15795898,0,0,0,0,2,2
0,0,0,0,1,0,0,1,2,2,96,2538.15112305,0,0,0,0,2,1
0,0,1,1,0,0,1,2,2,2,96,3116.44140625,0,0,0,1,2,2
0,1,1,0,0,0,0,0,0,0,96,1763.17004395,2,0,3,3,0,0
1,0,0,1,1,0,0,0,1,0,96,2538.15112305,1,3,0,0,1,1
0,1,0,0,1,0,1,0,1,1,96,2538.15112305,0,0,0,0,2,1
0,1,0,0,1,0,1,1,1,0,96,1763.33312988,2,0,3,0,0,1
0,1,0,0,0,0,0,0,1,1,96,1763.33312988,2,0,3,0,0,2
0,0,1,1,0,0,1,1,1,1,96,2520.80419922,0,0,0,0,1,2
1,1,0,1,0,0,0,0,1,1,96,2948.07470703,1,3,0,0,2,2
1,0,0,1,1,0,0,1,2,1,96,2743.65136719,0,0,0,2,2,1
1,0,0,1,1,0,0,0,1,1,96,3223.44287109,0,0,0,0,1,2
1,0,1,1,0,0,0,0,0,0,96,2520.58886719,1,3,0,3,1,0
0,0,1,0,1,0,1,2,1,1,96,2538.15112305,0,0,0,0,2,1
1,0,0,0,1,0,0,1,2,1,96,1969.25244141,0,0,0,2,2,1
0,0,1,1,0,0,1,1,1,0,96,1763.16931152,3,0,0,3,3,0
0,1,0,0,0,0,0,0,0,1,96,1763.33312988,2,0,3,0,0,2
0,1,1,1,1,0,1,1,1,1,96,3807.65380859,2,0,3,1,2,2
1,1,1,0,0,0,0,0,0,0,96,2365.72192383,1,3,3,0,0,0
0,0,1,0,1,0,1,2,1,2,96,3097.67919922,0,0,0,0,2,2
0,1,0,0,1,0,1,0,1,2,96,2893.83300781,0,0,0,0,2,2
0,1,0,1,1,0,1,0,0,0,96,2538.12695312,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,96,1699.60473633,0,0,0,0,0,1
0,0,1,1,1,0,1,2,1,1,96,3223.44287109,0,0,0,0,1,2
0,0,1,0,0,0,0,1,1,1,96,1763.33312988,3,0,0,3,0,2
0,0,1,0,1,0,1,1,0,1,96,2483.86376953,3,0,0,3,0,1
0,0,0,1,1,0,0,0,1,1,96,2538.12695312,0,0,0,0,1,1
0,0,0,1,1,0,1,1,2,2,96,3223.44287109,0,0,0,0,1,2
0,0,1,1,1,0,1,1,0,0,96,2538.12695312,0,0,0,0,1,1
1,0,0,1,0,0,0,1,1,1,96,2520.80419922,0,0,0,0,1,2
0,1,1,1,0,0,1,1,0,0,96,2520.58325195,2,0,3,3,1,0
1,0,0,1,1,0,0,1,0,0,96,2538.12695312,0,0,0,0,1,1
1,0,0,0,0,0,0,1,1,1,96,1763.33312988,1,3,0,0,0,2
0,0,1,1,1,0,1,1,1,0,96,2538.15112305,3,0,0,3,1,1
0,1,0,1,0,0,1,1,1,1,96,2520.80419922,0,0,0,0,1,2
1,1,0,0,1,0,0,0,1,0,96,2192.8137207,1,3,0,0,0,1
0,0,1,1,1,0,1,1,1,1,96,3223.44287109,0,0,0,0,1,2
0,0,0,1,0,0,1,2,2,2,96,2520.80419922,0,0,0,0,1,2
0,0,0,1,1,0,1,2,1,1,96,2538.12695312,0,0,0,0,1,1
0,0,1,0,1,0,0,1,0,1,96,2483.86376953,3,0,0,3,0,1
0,0,1,0,0,0,0,0,0,1,96,1763.33312988,3,0,0,3,0,2
0,1,0,1,0,0,1,1,1,0,96,1763.16992188,2,0,3,0,3,0
0,0,1,0,1,0,0,0,0,1,96,2483.86376953,3,0,0,3,0,1
0,0,1,0,1,0,0,1,1,0,96,1763.33312988,3,0,0,3,0,1
0,0,0,1,1,0,1,1,1,1,96,2538.12695312,0,0,0,0,1,1
0,0,1,1,1,0,0,1,0,0,96,2538.12695312,0,0,0,0,1,1
1,1,1,0,1,0,0,0,0,0,96,3136.39526367,1,3,3,1,0,1
1,0,0,1,0,0,0,1,2,1,96,1969.25036621,4,0,0,2,2,2
0,0,1,0,1,0,1,2,2,1,96,2366.15795898,0,0,0,0,2,1
0,0,1,1,1,0,0,1,1,0,96,2538.15112305,3,0,0,3,1,1
1,1,0,0,1,0,0,0,1,1,96,2966.53613281,1,3,0,0,2,1
0,0,1,1,1,0,1,0,0,0,96,2538.12695312,0,0,0,0,1,1
