$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
0,1,1,1,1,0,1,1,1,1,83,7252.48339844,0,0,2,0,0,0
0,0,1,1,1,0,0,2,2,2,83,6853.92285156,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,83,5991.83740234,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,83,6390.39746094,0,0,2,0,0,0
0,0,1,1,1,0,0,0,0,0,83,3744.60546875,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,83,7248.90234375,1,3,0,0,0,0
1,0,1,1,1,0,0,0,0,0,83,6383.11083984,1,3,0,0,0,0
0,1,1,1,1,0,0,1,1,1,83,6853.92285156,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,82,7252.26660156,0,0,2,0,0,0
0,0,1,1,1,0,0,2,2,2,82,6853.92285156,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,82,6853.92285156,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,82,3744.60546875,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,82,6336.22802734,1,3,0,0,0,0
0,1,1,1,1,0,0,0,0,0,82,5991.83740234,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,82,7226.53466797,1,3,0,0,0,0
1,1,1,1,1,0,0,0,0,0,82,7226.53466797,1,3,0,0,0,0
0,0,1,1,1,0,0,1,1,1,82,5991.83740234,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,82,7252.26660156,0,0,2,0,0,0
0,0,1,1,1,0,1,1,1,1,82,6390.18115234,0,0,2,0,0,0
0,1,1,1,1,0,0,1,1,1,81,6853.92285156,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,81,7067.68359375,1,3,0,0,0,0
0,1,1,1,1,0,0,0,0,0,81,5991.83740234,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,81,7252.00048828,0,0,2,0,0,0
1,0,1,1,1,0,0,1,1,1,81,7067.68359375,1,3,0,0,0,0
0,0,1,1,1,0,0,0,0,0,81,3744.60546875,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,81,6853.92285156,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,81,6001.97460938,1,3,0,0,0,0
0,0,1,1,1,0,1,1,1,1,81,6389.91503906,0,0,2,0,0,0
0,0,1,1,1,0,0,1,1,1,81,5991.83740234,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,81,7252.00048828,0,0,2,0,0,0
0,1,1,1,1,0,0,0,0,0,80,5991.83740234,2,0,3,0,0,0
1,0,1,1,1,0,0,0,0,0,80,3744.60546875,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,80,3744.60546875,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,80,7251.67138672,0,0,2,0,0,0
0,0,1,1,1,0,0,2,2,2,80,6853.92285156,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,80,7251.67138672,0,0,2,0,0,0
0,0,1,1,1,0,1,1,1,1,80,6389.58642578,0,0,2,0,0,0
1,1,1,1,1,0,0,0,0,0,80,5991.83740234,2,0,3,0,0,0
0,0,1,1,1,0,0,1,1,1,80,5991.83740234,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,80,6853.92285156,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,80,5991.83740234,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,79,6389.17724609,0,0,2,0,2,0
0,1,1,1,1,0,0,0,0,0,79,5991.83496094,2,0,3,0,0,0
1,1,1,1,1,0,0,0,0,0,79,5991.83496094,2,0,3,0,0,0
0,0,1,1,1,0,0,0,0,0,79,3744.60546875,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,79,7251.26220703,0,0,2,0,2,0
0,1,1,1,1,0,0,1,1,1,79,6853.92285156,0,0,0,0,2,0
0,1,1,1,1,0,1,1,1,1,79,7251.26220703,0,0,2,0,2,0
0,0,1,1,1,0,0,2,2,2,79,6853.92285156,0,0,0,0,2,0
0,0,1,1,1,0,0,1,1,1,79,5991.83740234,0,0,0,0,2,0
1,0,1,1,1,0,0,1,1,1,79,5991.83740234,0,0,0,0,2,0
1,0,1,1,1,0,0,0,0,0,79,3744.60546875,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,1,78,4824.4765625,2,0,3,0,0,0
0,1,1,1,1,0,1,1,1,1,78,7250.74707031,0,0,2,0,2,0
0,0,1,1,1,0,0,1,1,1,78,5991.83496094,0,0,0,0,2,0
0,1,1,0,1,0,0,1,1,2,78,5221.30419922,0,0,1,0,2,0
0,1,1,1,1,0,0,1,0,1,78,6054.49169922,2,0,3,0,0,0
0,0,1,1,1,0,1,1,0,1,78,5589.171875,0,0,2,0,0,0
1,0,1,0,1,0,0,0,0,0,78,2788.34033203,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,78,5991.82958984,2,0,3,0,0,0
0,0,1,1,1,0,0,0,0,0,78,3744.60546875,0,0,0,0,0,0
0,1,1,0,1,0,0,1,1,1,78,5985.58496094,0,0,0,0,2,0
1,1,1,0,1,0,0,0,0,0,78,5123.52197266,2,0,3,0,0,0
0,0,1,0,1,0,0,2,2,2,78,5985.58496094,0,0,0,0,2,0
0,0,1,1,1,0,0,1,0,1,78,5192.34472656,0,0,0,0,0,0
0,0,1,1,1,0,0,2,1,2,78,6054.4921875,0,0,0,0,2,0
1,0,1,1,1,0,0,1,0,1,78,5192.34472656,0,0,0,0,0,0
0,0,1,1,1,0,1,2,1,2,78,6451.31933594,0,0,2,0,2,0
0,0,1,0,1,0,1,2,2,2,78,6382.41210938,0,0,2,0,2,0
0,0,1,0,1,0,0,1,1,2,78,4824.47705078,0,0,0,0,2,0
0,1,1,0,1,0,1,1,1,1,78,6382.41210938,0,0,2,0,2,0
0,0,1,0,1,0,0,0,0,1,78,3744.60546875,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,78,6853.91992188,0,0,0,0,2,0
0,0,1,1,1,0,1,1,1,1,78,6388.66259766,0,0,2,0,2,0
1,0,1,0,1,0,0,1,1,2,78,4824.47705078,0,0,0,0,2,0
0,0,1,0,1,0,1,1,1,1,78,5520.35205078,0,0,2,0,2,0
0,0,1,0,1,0,1,1,1,2,78,5221.30419922,0,0,2,0,2,0
0,0,1,0,1,0,0,1,1,1,78,5123.52587891,0,0,0,0,2,0
0,1,1,1,1,0,0,1,1,1,78,6853.91992188,0,0,0,0,2,0
1,1,1,0,1,0,0,0,0,1,78,4824.4765625,2,0,3,0,0,0
0,1,1,0,1,0,1,1,1,2,78,5600.42626953,0,0,1,0,2,0
1,0,1,1,1,0,0,1,1,1,78,5991.83496094,0,0,0,0,2,0
1,0,1,1,1,0,0,0,0,0,78,3744.60546875,0,0,0,0,0,0
0,1,1,1,1,0,1,1,0,1,78,6451.31933594,2,0,2,0,0,0
0,0,1,0,1,0,0,0,0,0,78,2788.34033203,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,78,3744.60546875,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,1,78,5123.52587891,0,0,0,0,2,0
0,1,1,0,1,0,0,0,0,0,78,5123.52197266,2,0,3,0,0,0
