$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$
1,0,0,0,1,0,0,1,1,1,92,6199.05126953,1,3,0,2,2,1
0,0,0,1,0,0,0,0,1,0,92,1799.96276855,0,0,0,0,2,0
0,1,0,1,0,0,1,0,1,0,92,4599.42138672,0,0,2,0,2,0
0,0,0,1,0,0,0,0,1,1,92,2799.96240234,0,0,0,0,2,2
0,0,1,0,1,0,1,2,1,0,92,5199.05273438,0,0,2,2,2,0
0,1,1,0,1,0,1,1,1,0,92,6536.59179688,0,0,2,2,2,0
1,0,1,1,1,0,0,0,0,1,92,7581.40527344,1,3,0,0,0,2
0,1,0,1,1,0,1,1,0,2,92,6737.18115234,0,0,2,2,0,2
0,1,0,1,0,0,1,0,2,0,92,3399.29345703,0,0,2,0,2,0
1,0,1,1,1,0,0,0,0,0,92,6599.41503906,1,3,0,0,0,1
0,1,0,1,1,0,1,1,1,1,92,7199.04785156,0,0,2,2,2,2
0,1,0,1,1,0,1,1,1,2,92,7536.86669922,0,0,2,2,2,2
0,1,0,1,1,0,1,1,2,2,92,6999.22607422,0,0,2,2,2,2
1,0,0,1,0,0,0,1,0,0,92,4399.54394531,1,3,0,2,0,0
0,1,0,0,1,0,1,0,2,0,92,3399.29345703,0,0,2,0,2,0
0,0,1,0,1,0,1,0,2,2,92,6324.61376953,0,0,2,0,2,2
1,0,1,0,1,0,0,0,1,1,92,6924.57324219,1,3,0,0,2,2
0,1,1,1,1,0,1,0,0,0,92,6599.41650391,0,0,2,0,0,1
0,1,0,1,1,0,1,1,2,0,92,4999.26513672,0,0,2,2,2,1
0,0,0,0,0,0,0,1,0,2,92,2599.97192383,0,0,0,2,0,0
1,0,0,1,1,0,0,1,2,2,92,6337.91015625,0,1,0,2,2,2
0,1,1,1,1,0,1,0,1,1,92,7924.55273438,0,0,2,0,2,2
0,0,1,0,1,0,1,0,1,2,92,5981.45410156,0,0,2,0,2,2
0,0,1,0,1,0,1,2,0,1,92,5399.54443359,0,0,2,2,0,1
0,1,1,0,0,0,1,1,0,0,92,5199.05322266,0,0,2,2,0,0
0,0,1,1,0,0,0,0,1,0,92,3599.47070312,0,0,0,0,2,0
0,1,1,0,0,0,1,0,1,2,92,6384.77246094,0,0,2,0,2,2
0,1,1,1,1,0,1,1,0,0,92,7199.04785156,0,0,2,2,0,1
0,1,0,1,0,0,1,0,0,0,92,3799.91357422,0,0,2,0,0,0
0,0,1,1,0,0,0,0,2,0,92,3937.16162109,0,0,0,0,2,0
0,1,1,0,0,0,1,0,1,1,92,5924.57568359,0,0,2,0,2,2
0,1,1,0,0,0,1,0,1,0,92,4937.10107422,0,0,2,0,2,0
0,1,1,0,0,0,1,1,0,1,92,6181.05810547,0,0,2,2,0,2
0,1,1,0,0,0,1,0,0,2,92,5897.33935547,0,0,2,0,0,2
0,0,1,1,0,0,0,1,0,0,92,3399.93481445,0,0,0,2,0,0
0,0,1,0,1,0,1,1,0,1,92,4799.91308594,0,0,2,2,0,1
0,1,1,0,0,0,1,0,0,1,92,5581.42871094,0,0,2,0,0,2
0,1,1,1,1,0,1,1,0,1,92,8181.03466797,0,0,2,2,0,2
0,0,1,1,0,0,0,1,0,1,92,4399.92919922,0,0,0,2,0,2
0,0,1,1,0,0,0,1,0,2,92,5381.91210938,0,0,0,2,0,2
0,0,1,1,0,0,0,0,0,2,92,4781.94140625,0,0,0,0,0,2
0,0,1,1,0,0,0,0,0,1,92,3799.95727539,0,0,0,0,0,2
0,0,1,1,0,0,1,1,1,1,92,5599.41699219,0,0,2,2,2,2
0,0,0,0,1,0,0,0,2,1,92,3599.47045898,0,0,0,0,2,1
0,0,1,0,1,0,1,1,0,0,92,3799.91357422,0,0,2,2,0,1
0,0,0,1,1,0,1,0,2,0,92,3999.44921875,0,0,2,0,2,1
0,1,0,1,1,0,0,1,0,0,92,4999.56494141,0,0,0,2,0,1
0,0,1,1,1,0,1,2,0,0,92,5399.54443359,0,0,2,2,0,1
1,0,1,1,0,0,0,0,0,0,92,5599.41601562,1,3,0,0,0,0
1,0,1,1,0,0,0,0,0,1,92,6581.40820312,1,3,0,0,0,2
0,0,0,0,0,0,0,1,0,1,92,1599.97192383,0,0,0,2,0,2
0,1,0,1,0,0,1,0,0,2,92,5137.50195312,0,0,2,0,0,2
0,1,0,1,0,0,1,0,0,1,92,4799.90917969,0,0,2,0,0,2
1,0,1,1,0,0,0,0,1,0,92,5937.09716797,1,3,0,0,2,0
0,1,1,0,0,0,1,1,1,2,92,6984.40527344,0,0,2,2,2,2
1,0,1,1,0,0,0,0,1,1,92,6924.54736328,1,3,0,0,2,2
0,1,1,0,0,0,1,1,1,1,92,6524.06396484,0,0,2,2,2,2
0,1,1,0,0,0,1,1,1,0,92,5536.59179688,0,0,2,2,2,0
0,0,1,1,0,0,0,0,0,0,92,2799.96240234,0,0,0,0,0,0
0,1,1,0,0,0,1,1,0,2,92,6496.99169922,0,0,2,2,0,2
0,1,0,1,1,0,1,1,0,1,92,6399.54003906,0,0,2,2,0,2
0,1,0,1,1,0,1,1,0,0,92,5399.54443359,0,0,2,2,0,1
1,0,1,1,1,0,0,0,1,1,92,7924.55175781,1,3,0,0,2,2
0,0,1,0,1,0,1,0,2,0,92,4337.140625,0,0,2,0,2,0
0,1,0,1,1,0,0,1,0,1,92,5999.56054688,0,0,0,2,0,2
0,0,1,1,1,0,1,0,0,2,92,6181.91796875,0,0,2,0,0,2
0,0,1,1,1,0,1,0,0,1,92,5199.93603516,0,0,2,0,0,2
0,1,0,1,1,0,0,1,0,2,92,6337.21240234,0,0,0,2,0,2
0,1,0,1,1,0,0,1,1,0,92,5799.07275391,0,0,0,2,2,1
0,1,0,1,1,0,0,1,1,1,92,6799.06835938,0,0,0,2,2,2
0,0,1,1,1,0,0,2,2,2,92,8124.06152344,0,0,0,2,2,2
0,1,0,1,1,0,0,1,1,2,92,7136.89794922,0,0,0,2,2,2
0,0,0,1,0,0,0,1,0,1,92,2599.97192383,0,0,0,2,0,0
0,1,1,1,1,0,0,1,0,1,92,7781.0546875,0,0,0,2,0,2
0,0,1,1,1,0,0,2,2,0,92,6136.61230469,0,0,0,2,2,0
0,1,0,1,0,0,1,1,1,0,92,5199.05273438,0,0,2,2,2,0
0,1,0,1,1,0,0,1,2,1,92,5599.43994141,0,0,1,2,2,1
0,0,0,1,0,0,0,1,0,0,92,1599.97192383,0,0,0,2,0,0
0,0,1,1,1,0,0,2,1,2,92,7781.0546875,0,0,0,2,2,2
0,1,0,1,1,0,0,1,2,2,92,6599.4296875,0,0,1,2,2,2
0,1,0,1,0,0,1,1,1,1,92,6199.04882812,0,0,2,2,2,2
0,0,1,1,1,0,1,0,1,0,92,4999.44921875,0,0,2,0,2,1
0,1,0,1,0,0,1,0,2,1,92,4399.29248047,0,0,2,0,2,2
0,0,1,1,1,0,1,0,2,2,92,7324.59375,0,0,2,0,2,2
0,0,1,1,1,0,1,1,0,2,92,6781.890625,0,0,2,2,0,2
0,1,0,1,0,0,1,1,2,0,92,3999.26586914,0,0,2,2,2,0
0,1,0,1,1,0,0,0,1,1,92,6199.43652344,0,0,0,0,2,2
0,0,1,1,1,0,1,1,0,1,92,5799.90820312,0,0,2,2,0,2
0,1,0,1,1,0,0,0,1,2,92,6537.27539062,0,0,0,0,2,2
0,0,1,1,1,0,1,1,0,0,92,4799.91308594,0,0,2,2,0,1
0,0,0,1,0,0,0,1,0,2,92,3599.96728516,0,0,0,2,0,2
0,0,1,1,0,0,0,0,2,1,92,4937.15820312,0,0,0,0,2,2
0,1,0,1,1,0,0,0,2,2,92,5999.45703125,0,0,1,0,2,2
0,1,0,1,1,0,0,0,2,0,92,3999.46899414,0,0,1,0,2,1
0,0,1,1,1,0,1,0,2,1,92,6337.13720703,0,0,2,0,2,2
0,0,1,1,1,0,1,0,1,2,92,6981.43261719,0,0,2,0,2,2
1,0,1,0,0,0,0,1,1,1,92,6524.06347656,1,3,0,2,2,2
0,1,0,1,1,0,0,0,2,1,92,4999.46777344,0,0,1,0,2,1
0,1,0,1,0,0,1,1,1,2,92,6536.83740234,0,0,2,2,2,2
0,0,1,0,1,0,1,0,2,1,92,5337.14013672,0,0,2,0,2,1
1,0,1,1,0,0,0,1,1,1,92,7524.03369141,1,3,0,2,2,2
0,1,0,1,0,0,1,1,0,2,92,5737.18359375,0,0,2,2,0,2
1,0,0,0,0,0,0,1,1,1,92,5199.05175781,1,3,0,2,2,0
0,0,1,1,1,0,0,0,2,0,92,4937.16064453,0,0,0,0,2,1
0,0,0,1,0,0,0,0,2,1,92,3599.47045898,0,0,0,0,2,2
0,1,0,1,1,0,1,0,1,0,92,5599.42089844,0,0,2,0,2,1
0,0,1,1,1,0,0,1,0,2,92,6381.91113281,0,0,0,2,0,2
0,1,0,1,1,0,1,0,1,1,92,6599.41650391,0,0,2,0,2,2
0,0,1,1,1,0,0,1,0,1,92,5399.92822266,0,0,0,2,0,2
0,1,0,1,0,0,1,0,2,2,92,5399.25488281,0,0,2,0,2,2
0,1,0,1,1,0,1,0,1,2,92,6937.24414062,0,0,2,0,2,2
0,0,0,1,0,0,0,0,2,0,92,2599.47070312,0,0,0,0,2,0
0,0,1,1,1,0,0,2,0,2,92,6981.53759766,0,0,0,2,0,2
0,1,0,1,1,0,1,0,2,1,92,5399.29199219,0,0,2,0,2,1
0,0,1,1,1,0,0,1,2,0,92,5537.12060547,0,0,0,2,2,1
0,0,1,1,1,0,0,0,0,2,92,5781.93847656,0,0,0,0,0,2
0,0,1,1,1,0,0,0,0,1,92,4799.95605469,0,0,0,0,0,2
1,0,0,1,1,0,0,1,0,2,92,5019.38720703,0,0,0,2,0,2
0,1,0,1,1,0,1,0,2,2,92,6399.25390625,0,0,2,0,2,2
0,0,1,1,1,0,0,0,0,0,92,3799.9621582,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,92,4199.44189453,0,0,0,0,2,0
0,0,1,1,1,0,0,1,1,0,92,5199.44140625,0,0,0,2,2,1
0,1,0,1,1,0,1,0,0,2,92,6137.5,0,0,2,0,0,2
0,1,0,1,0,0,1,1,0,0,92,4399.54492188,0,0,2,2,0,0
0,0,1,1,1,0,0,2,0,1,92,5999.56054688,0,0,0,2,0,2
0,0,0,0,0,0,0,0,2,2,92,3599.47045898,0,0,0,0,2,2
0,1,0,1,0,0,1,1,0,1,92,5399.54101562,0,0,2,2,0,2
0,0,1,1,1,0,0,2,0,0,92,4999.56494141,0,0,0,2,0,1
0,0,0,1,0,0,0,0,2,2,92,4599.46435547,0,0,0,0,2,2
0,0,1,0,1,0,1,2,1,1,92,6199.05224609,0,0,2,2,2,1
0,0,1,1,1,0,0,1,2,2,92,7524.57373047,0,0,0,2,2,2
0,1,1,1,1,0,0,1,1,0,92,7136.61035156,0,0,0,2,2,0
0,0,1,1,1,0,0,1,2,1,92,6537.11816406,0,0,0,2,2,2
0,0,0,0,0,0,1,1,1,1,92,2799.9140625,0,0,2,2,2,0
0,0,1,1,1,0,1,0,0,0,92,4199.94140625,0,0,2,0,0,0
0,0,0,1,0,0,0,0,1,2,92,3799.95727539,0,0,0,0,2,2
0,0,1,1,1,0,0,1,1,2,92,7181.42675781,0,0,0,2,2,2
0,1,0,1,1,0,1,0,0,1,92,5799.90869141,0,0,2,0,0,2
0,0,1,1,1,0,0,1,1,1,92,6199.43603516,0,0,0,2,2,2
0,1,1,0,0,0,1,0,0,0,92,4599.42138672,0,0,2,0,0,0
0,0,1,1,0,0,0,1,1,0,92,4199.44189453,0,0,0,2,2,0
0,0,0,1,1,0,1,1,2,0,92,4599.42138672,0,0,2,2,2,1
0,1,0,1,0,0,0,1,0,0,92,3999.56567383,0,0,0,2,0,0
0,0,0,0,0,0,0,0,2,1,92,2599.47070312,0,0,0,0,2,2
0,0,0,0,1,0,1,0,0,2,92,3399.9777832,0,0,2,0,0,1
1,1,0,1,0,0,0,0,0,1,92,6536.83740234,0,0,0,0,0,2
0,0,0,0,1,0,1,0,0,1,92,2399.97851562,0,0,2,0,0,1
0,0,1,1,0,0,1,2,0,2,92,6381.51757812,0,0,2,2,0,2
0,0,1,1,0,0,1,2,1,0,92,5199.05273438,0,0,2,2,2,0
0,0,0,0,1,0,0,2,2,2,92,5799.07275391,0,0,0,2,2,1
0,0,1,0,1,0,0,0,0,1,92,3799.9621582,0,0,0,0,0,1
0,0,0,0,1,0,1,0,1,0,92,2199.94140625,0,0,2,0,2,1
0,0,1,1,0,0,1,2,1,1,92,6199.04882812,0,0,2,2,2,2
0,0,0,0,1,0,0,2,2,1,92,4799.07324219,0,0,0,2,2,1
0,0,0,0,1,0,0,2,2,0,92,3799.07373047,0,0,0,2,2,0
0,0,0,0,1,0,0,1,0,0,92,1599.97192383,0,0,0,2,0,1
0,0,1,1,0,0,1,2,1,2,92,7181.03564453,0,0,2,2,2,2
0,0,0,0,1,0,0,2,1,2,92,4999.56494141,0,0,0,2,2,1
0,0,0,0,1,0,0,2,1,1,92,3999.56567383,0,0,0,2,2,0
0,0,0,0,1,0,0,1,0,1,92,2599.97192383,0,0,0,2,0,0
0,0,1,1,0,0,1,2,0,1,92,5399.54101562,0,0,2,2,0,2
0,0,0,0,1,0,1,1,1,1,92,3799.91357422,0,0,2,2,2,1
0,0,0,0,1,0,1,0,2,2,92,4999.44921875,0,0,2,0,2,1
0,0,1,1,0,0,1,1,1,0,92,4599.42138672,0,0,2,2,2,0
0,0,1,1,0,0,1,1,1,2,92,6581.40869141,0,0,2,2,2,2
0,0,0,0,1,0,1,1,0,2,92,3999.95019531,0,0,2,2,0,1
0,0,0,0,1,0,1,1,0,1,92,2999.95068359,0,0,2,2,0,1
0,0,1,1,0,0,1,1,2,0,92,4937.10107422,0,0,2,2,2,0
0,0,0,0,1,0,1,1,0,0,92,1999.9510498,0,0,2,2,0,0
0,0,0,0,1,0,0,1,0,2,92,3599.97143555,0,0,0,2,0,1
0,0,1,0,1,0,1,1,1,1,92,5599.42089844,0,0,2,2,2,1
0,0,0,0,1,0,1,0,1,1,92,3199.94116211,0,0,2,0,2,1
0,1,0,1,0,0,0,1,0,2,92,5337.21484375,0,0,0,2,0,2
0,0,0,0,1,0,1,0,2,1,92,3999.44921875,0,0,2,0,2,1
0,0,1,1,0,0,1,1,2,1,92,5937.09814453,0,0,2,2,2,2
0,0,1,1,0,0,1,1,2,2,92,6924.54833984,0,0,2,2,2,2
0,0,0,0,1,0,1,0,1,2,92,4199.94140625,0,0,2,0,2,0
0,1,0,1,0,0,0,1,0,1,92,4999.56152344,0,0,0,2,0,2
0,0,1,1,0,0,1,2,0,0,92,4399.54492188,0,0,2,2,0,0
0,0,0,0,1,0,1,0,2,0,92,2999.44946289,0,0,2,0,2,1
0,0,0,0,1,0,0,2,0,2,92,4199.60205078,0,0,0,2,0,1
0,1,0,1,0,0,0,0,2,2,92,4999.45800781,0,0,1,0,2,2
0,0,0,0,1,0,0,0,1,1,92,2799.96240234,0,0,0,0,2,1
1,0,0,0,1,0,0,0,1,0,92,4599.42041016,1,3,0,0,2,1
1,0,0,0,1,0,0,0,0,2,92,3419.45214844,0,0,0,0,0,2
0,1,0,1,0,0,0,0,1,2,92,5537.27734375,0,0,0,0,2,2
1,0,0,0,1,0,0,0,0,1,92,4799.91210938,1,3,0,0,0,1
0,1,0,1,0,0,0,0,0,1,92,4399.92919922,0,0,0,0,0,2
1,0,0,0,1,0,0,0,2,1,92,3737.94702148,0,1,0,0,2,1
1,0,0,0,1,0,0,0,0,0,92,3799.9128418,1,3,0,0,0,1
0,1,0,1,0,0,0,0,1,1,92,5199.43701172,0,0,0,0,2,2
0,0,0,0,1,0,0,2,0,1,92,3199.60253906,0,0,0,2,0,0
0,0,1,1,0,0,0,2,0,2,92,5981.53759766,0,0,0,2,0,2
0,0,0,0,1,0,0,0,0,2,92,2999.99902344,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,92,4399.54394531,1,3,0,2,0,0
0,0,1,0,1,0,1,1,2,0,92,4937.10107422,0,0,2,2,2,0
0,1,0,0,0,0,1,0,2,0,92,2399.29345703,0,0,2,0,2,0
1,0,0,0,1,0,0,0,2,2,92,4737.94384766,0,1,0,0,2,2
1,0,0,1,1,0,0,0,2,0,92,3737.94702148,0,1,0,0,2,1
0,1,0,1,0,0,0,0,0,0,92,3399.93481445,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,92,1999.99975586,0,0,0,0,0,1
1,0,0,1,1,0,0,1,1,0,92,6199.05126953,1,3,0,2,2,1
1,0,0,0,1,0,0,0,1,2,92,4219.35253906,0,0,0,0,2,2
0,0,1,1,0,0,1,2,2,0,92,5536.59179688,0,0,2,2,2,0
1,1,0,1,0,0,0,0,1,0,92,4999.26464844,1,3,1,0,2,0
0,0,0,0,1,0,0,0,2,2,92,4599.46972656,0,0,0,0,2,1
0,0,1,0,1,0,1,1,2,1,92,5937.10009766,0,0,2,2,2,1
0,0,1,1,0,0,1,2,2,1,92,6536.58886719,0,0,2,2,2,2
0,0,0,0,1,0,0,1,2,2,92,5199.44140625,0,0,0,2,2,1
0,0,1,0,1,0,1,1,1,2,92,6581.42675781,0,0,2,2,2,2
0,1,0,1,0,0,0,0,2,1,92,3999.46899414,0,0,1,0,2,2
0,0,0,0,1,0,0,1,2,1,92,4199.44189453,0,0,0,2,2,1
1,1,0,1,0,0,0,0,1,1,92,5999.2265625,1,3,1,0,2,2
0,0,1,1,0,0,1,2,2,2,92,7524.03466797,0,0,2,2,2,2
0,0,0,0,1,0,0,1,1,2,92,4399.93359375,0,0,0,2,2,1
1,0,0,0,1,0,0,0,2,0,92,2737.94726562,0,1,0,0,2,1
0,0,0,0,1,0,0,1,1,1,92,3399.93481445,0,0,0,2,2,1
0,1,0,1,0,0,0,0,2,0,92,2999.46923828,0,0,1,0,2,0
0,1,0,1,0,0,0,1,1,0,92,4799.07324219,0,0,0,2,2,0
0,0,0,0,1,0,1,1,1,2,92,4799.91308594,0,0,2,2,2,1
0,0,1,1,0,0,0,1,1,1,92,5199.43701172,0,0,0,2,2,2
0,0,1,1,0,0,0,2,1,1,92,5799.06933594,0,0,0,2,2,2
0,1,1,0,0,0,0,0,1,2,92,5984.79980469,0,0,0,0,2,2
0,1,0,1,0,0,0,1,2,2,92,5599.43066406,0,0,1,2,2,2
0,1,1,0,0,0,0,0,1,1,92,5524.59716797,0,0,0,0,2,2
0,0,1,1,0,0,0,2,1,0,92,4799.07324219,0,0,0,2,2,0
0,1,1,0,0,0,0,0,1,0,92,4537.12158203,0,0,0,0,2,0
0,1,1,0,0,0,0,0,0,2,92,5497.37841797,0,0,0,0,0,2
0,0,1,0,1,0,1,1,0,2,92,5781.91162109,0,0,2,2,0,2
0,1,1,0,0,0,0,0,0,1,92,5181.44921875,0,0,0,0,0,2
0,1,1,1,1,0,1,1,1,0,92,7536.59033203,0,0,2,2,2,0
0,1,1,1,1,0,1,1,1,1,92,8524.0390625,0,0,2,2,2,2
0,1,0,1,0,0,0,1,2,1,92,4599.44042969,0,0,1,2,2,2
0,1,1,0,0,0,0,0,0,0,92,4199.44189453,0,0,0,0,0,0
0,0,1,1,0,0,0,2,1,2,92,6781.05566406,0,0,0,2,2,2
0,0,1,1,0,0,0,2,2,0,92,5136.61181641,0,0,0,2,2,0
1,1,1,0,0,0,0,0,0,1,92,6984.40429688,1,3,0,0,0,2
0,0,1,1,0,0,0,2,2,1,92,6136.60888672,0,0,0,2,2,2
0,0,1,1,0,0,0,2,0,1,92,4999.56152344,0,0,0,2,0,2
0,1,0,1,1,0,0,1,2,0,92,4599.44042969,0,0,1,2,2,1
0,0,1,1,0,0,1,1,0,2,92,5781.89160156,0,0,2,2,0,2
0,0,1,1,0,0,0,1,2,0,92,4537.12158203,0,0,0,2,2,0
0,0,0,0,1,0,0,2,1,0,92,2999.56494141,0,0,0,2,2,1
1,0,1,0,0,0,0,1,1,2,92,5529.53662109,0,0,0,2,2,2
0,1,1,0,0,0,0,1,1,2,92,6584.43261719,0,0,0,2,2,2
0,0,1,0,1,0,1,2,1,2,92,7181.05810547,0,0,2,2,2,2
0,0,1,1,0,0,0,1,1,2,92,6181.4296875,0,0,0,2,2,2
0,1,1,0,0,0,0,1,1,1,92,6124.0859375,0,0,0,2,2,2
0,1,1,0,0,0,0,1,1,0,92,5136.61181641,0,0,0,2,2,0
0,0,0,0,0,0,1,0,1,2,92,3199.94116211,0,0,2,0,2,2
1,0,0,0,0,0,0,1,0,1,92,4399.54394531,1,3,0,2,0,0
0,0,1,1,0,0,0,1,2,1,92,5537.11816406,0,0,0,2,2,2
0,1,1,0,0,0,0,1,0,2,92,6097.02294922,0,0,0,2,0,2
0,0,1,1,0,0,0,1,2,2,92,6524.56933594,0,0,0,2,2,2
0,0,1,0,1,0,0,0,0,2,92,4781.95996094,0,0,0,0,0,2
0,0,1,1,0,0,0,2,0,0,92,3999.56567383,0,0,0,2,0,0
0,1,1,0,0,0,0,1,0,1,92,5781.07958984,0,0,0,2,0,2
0,1,1,0,0,0,0,1,0,0,92,4799.07324219,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,0,92,2399.93505859,0,0,0,0,0,0
1,0,0,1,1,0,0,1,2,0,92,4337.91894531,0,1,0,2,2,1
0,0,0,0,1,0,0,1,2,0,92,3199.44287109,0,0,0,2,2,0
0,1,0,1,0,0,0,1,1,1,92,5799.06933594,0,0,0,2,2,2
0,0,1,1,0,0,1,0,2,0,92,4337.14111328,0,0,2,0,2,0
1,0,1,0,1,0,0,0,1,2,92,5929.56152344,0,0,0,0,2,2
0,0,0,0,1,0,1,2,1,0,92,3399.54418945,0,0,2,2,2,1
0,0,0,0,1,0,1,2,0,2,92,4599.58154297,0,0,2,2,0,1
1,0,1,0,1,0,0,1,1,1,92,7524.06152344,1,3,0,2,2,2
0,0,0,0,1,0,1,2,0,1,92,3599.58154297,0,0,2,2,0,0
0,0,1,1,0,0,1,0,2,2,92,6324.58740234,0,0,2,0,2,2
0,0,1,1,0,0,1,1,0,0,92,3799.91357422,0,0,2,2,0,0
0,1,0,0,0,0,1,1,2,2,92,4999.23242188,0,0,2,2,2,2
0,0,1,1,0,0,1,1,0,1,92,4799.90917969,0,0,2,2,0,2
0,0,0,0,1,0,1,1,2,1,92,4599.42138672,0,0,2,2,2,1
0,0,1,0,1,0,1,2,0,0,92,4399.54492188,0,0,2,2,0,0
0,0,0,0,1,0,1,1,2,0,92,3599.42163086,0,0,2,2,2,0
0,0,1,0,1,0,1,1,2,2,92,6924.57373047,0,0,2,2,2,2
0,0,0,0,1,0,0,1,1,0,92,2399.93505859,0,0,0,2,2,0
0,1,0,0,1,0,0,1,0,0,92,3999.56567383,0,0,0,2,0,0
0,0,0,0,1,0,1,2,1,2,92,5399.54443359,0,0,2,2,2,1
0,0,1,1,0,0,1,0,1,2,92,5981.43457031,0,0,2,0,2,2
0,0,1,1,0,0,1,0,1,1,92,4999.44482422,0,0,2,0,2,2
0,0,1,0,1,0,1,1,1,0,92,4599.42138672,0,0,2,2,2,1
0,1,0,1,0,0,0,1,2,0,92,3599.44140625,0,0,1,2,2,0
0,1,0,0,1,0,0,1,2,2,92,5599.43457031,0,0,1,2,2,2
0,0,1,1,0,0,0,2,2,2,92,7124.05566406,0,0,0,2,2,2
0,0,0,0,0,0,0,0,2,0,92,1599.4708252,0,0,0,0,2,0
0,0,1,1,0,0,1,0,0,0,92,3199.94116211,0,0,2,0,0,0
0,0,0,0,0,0,0,0,1,2,92,2799.96240234,0,0,0,0,2,2
1,0,0,0,0,0,0,1,0,0,92,3399.54345703,1,3,0,2,0,0
0,0,1,1,0,0,1,0,0,1,92,4199.93701172,0,0,2,0,0,2
0,0,0,0,1,0,1,2,2,2,92,6199.05224609,0,0,2,2,2,1
0,0,0,0,1,0,0,0,1,2,92,3799.9621582,0,0,0,0,2,1
0,1,0,1,0,0,0,1,1,2,92,6136.86865234,0,0,0,2,2,2
0,0,0,0,1,0,1,2,2,1,92,5199.05273438,0,0,2,2,2,0
0,0,1,1,0,0,1,0,0,2,92,5181.92089844,0,0,2,0,0,2
0,0,0,0,1,0,1,2,2,0,92,4199.05273438,0,0,2,2,2,1
0,0,1,1,0,0,1,0,1,0,92,3999.44946289,0,0,2,0,2,0
1,0,1,1,0,0,0,1,1,0,92,6536.58789062,1,3,0,2,2,0
0,0,0,0,1,0,0,0,1,0,92,1799.96276855,0,0,0,0,2,1
0,0,0,1,0,0,0,1,1,2,92,4399.92919922,0,0,0,2,2,2
0,0,0,1,0,0,0,1,2,0,92,3199.44287109,0,0,0,2,2,0
0,0,1,0,1,0,1,0,0,0,92,3199.94116211,0,0,2,0,0,1
0,0,0,1,0,0,0,1,2,1,92,4199.44189453,0,0,0,2,2,2
0,0,0,1,1,0,0,0,0,0,92,1999.99975586,0,0,0,0,0,1
0,0,0,1,0,0,0,1,2,2,92,5199.43701172,0,0,0,2,2,2
0,0,0,0,0,0,0,1,1,2,92,3399.93481445,0,0,0,2,2,2
0,0,1,0,0,0,1,2,1,1,92,5199.05273438,0,0,2,2,2,0
0,0,0,0,0,0,1,2,1,0,92,2399.54443359,0,0,2,2,2,0
0,0,0,1,0,0,0,2,0,1,92,3199.60253906,0,0,0,2,0,0
0,0,0,0,0,0,0,1,2,0,92,2199.44287109,0,0,0,2,2,0
0,0,0,1,0,0,0,2,1,1,92,3999.56567383,0,0,0,2,2,0
0,0,0,1,0,0,0,2,0,2,92,4199.59814453,0,0,0,2,0,2
0,0,0,0,0,0,0,1,2,1,92,3199.44287109,0,0,0,2,2,0
0,0,0,1,1,0,0,0,0,2,92,3999.9934082,0,0,0,0,0,2
0,0,0,0,0,0,1,2,0,2,92,3599.58154297,0,0,2,2,0,0
0,0,0,0,0,0,0,1,2,2,92,4199.44189453,0,0,0,2,2,2
0,0,0,0,1,0,1,2,1,1,92,4399.54492188,0,0,2,2,2,0
0,0,0,1,0,0,0,2,1,0,92,2999.56494141,0,0,0,2,2,0
0,0,0,0,0,0,1,2,0,1,92,2599.58129883,0,0,2,2,0,2
0,0,1,1,1,0,0,0,1,0,92,4599.46972656,0,0,0,0,2,1
0,0,1,0,1,0,0,0,2,2,92,5924.63525391,0,0,0,0,2,2
1,0,0,1,1,0,0,0,2,1,92,4737.94628906,0,1,0,0,2,1
1,0,1,1,0,0,0,1,0,1,92,7181.03515625,1,3,0,2,0,2
0,1,0,1,0,0,1,0,1,1,92,5599.41699219,0,0,2,0,2,2
1,0,1,0,1,0,0,1,0,2,92,5798.36132812,0,0,0,2,0,2
1,0,1,0,1,0,0,0,0,2,92,5198.41992188,0,0,0,0,0,2
0,0,0,1,0,0,0,2,1,2,92,4999.56152344,0,0,0,2,2,2
0,0,0,0,0,0,1,1,2,2,92,4599.42138672,0,0,2,2,2,2
0,0,0,0,0,0,1,2,1,1,92,3399.54418945,0,0,2,2,2,2
1,1,1,1,1,0,0,0,0,0,92,8523.91601562,1,3,3,0,0,0
1,0,0,0,1,0,0,1,0,1,92,5399.54345703,1,3,0,2,0,1
1,0,0,1,1,0,0,0,2,2,92,5737.9375,0,1,0,0,2,2
1,0,1,0,1,0,0,0,0,0,92,5599.41992188,1,3,0,0,0,1
1,0,0,1,1,0,0,0,1,0,92,5599.41992188,1,3,0,0,2,1
1,0,0,0,0,0,0,1,1,2,92,3819.24731445,0,0,0,2,2,2
1,0,0,0,0,0,0,0,1,0,92,3599.42089844,1,3,0,0,2,0
1,0,0,1,0,0,0,0,1,1,92,5599.41601562,1,3,0,0,2,2
0,0,0,0,0,0,0,0,0,1,92,999.999938965,0,0,0,0,0,2
