$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,0,1,1,1,0,0,0,0,0,87,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,87,4998.78808594,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,87,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,87,3998.78979492,1,3,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,87,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,86,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,86,4998.58105469,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,86,2998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,86,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,86,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,86,3998.84106445,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,86,3998.84179688,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,86,4998.58203125,1,3,1,3,1,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,86,3998.58276367,1,3,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,85,4998.83984375,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,85,4998.84033203,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,85,3997.63891602,1,3,1,0,0,0,0,0,0,0,0
