$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,1,1,1,1,0,1,1,1,1,82,9733.73144531,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,81,9733.73144531,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,81,9734.4375,1,3,3,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,81,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,80,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,80,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,80,9733.73144531,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,79,9733.73144531,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,79,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,79,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,78,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,78,7819.68505859,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,78,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,78,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,78,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,78,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,78,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,78,9733.68066406,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,78,9733.28222656,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,78,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,77,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,77,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,77,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,77,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,77,9733.17578125,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,77,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,77,7819.57861328,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,77,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,77,9733.57421875,0,0,0,0,2,0,0,0,0,0,0
